SAMPLE_ID,SAMP_DATE,LABNO,WUWN,GROUP_ID,YEAR,YEAR_COMBINED,COUNTY,TOWNSHIP,TOWN,RANGE,RANGE_DIR,SECTION,QS,QQS,pH_Qual,pH,pH_Rel,Cond_Qual,Conductivity,Cond_Rel,Alk_Qual,Alkalinity,Alk_Rel,Total.Hardness,Thard_Rel,Nitrate,NO3_Rel,Cl_Qual,Chloride,Cl_Rel,SI_Qual,SI,SI_Rel,As_Qual,Arsenic,As_Rel,Ca_Qual,Calcium,Ca_Rel,Cu_Qual,Copper,Cu_Rel,Fe_Qual,Iron,Fe_Rel,K_Qual,Potassium,K_Rel,Mg_Qual,Magnesium,Mg_Rel,Mn_Qual,Manganese,Mn_Rel,Na_Qual,Sodium,Na_Rel,Pb_Qual,Lead,Pb_Rel,SO4_Qual,Sulfate,SO4_Rel,Zn_Qual,Zinc,Zn_Rel,P_Qual,P,P_Rel,PROJECT_ID,LONGITUDE,LATITUDE,ID,X1100,X1200,X2110,X2120,X2130,X2140,X3110,X3120,X3210,X3220,X4110,X4120,X4130,X4210,X4220,X4230,X4240,X4250,X4300,X5000,X6100,X6210,X6220,X6230,X6310,X6320,X6330,X6410,X6420,X6430,X6440,X6450,X7000,X8000,X65535,area.x,area2,CASH_PERC,CORN_PERC,DAIRY_PERC,URBAN_area,URBAN_PERC,HAY_PERC,PASTURE_PERC,AG_area,AG_PERC,POT_VEG_PERC,Excessively.drained,Somewhat.excessively.drained,Well.drained,Moderately.well.drained,Somewhat.poorly.drained,Poorly.drained,Very.poorly.drained,Water,area.ssurgo,area_ssurgo_nowater,perc_wd,perc_pd,perc_vpd,perc_sed,perc_spd,perc_mwd,perc_ed,weighted.rank,cnt,cnt_Thard,THard,HAY_PAST,AG_HAY_PAST,ROWCROP,DRAIN_CAT,AG_CAT,HAY_CAT,PASTURE_CAT,HAY_PAST_CAT,DAIRY_CAT,ROWCROP_CAT,AG_HAY_PAST_CAT,URBAN_CAT
127943,5/20/2022,2200238-HM,SR612,571,2022,2022&2023,BARRON,MAPLE PLAIN,36,14,W,4,SE,SW,NA,7.09,1,NA,260,1,NA,135,1,130,1,1.4,1,,2.3,1,NA,-1,1,<,0.005,1,,32.26,1,,0.013,1,,0.006,1,,0.734,1,,11.95,1,<,0.001,1,NA,2.983,1,<,0.004,1,NA,4.22,1,,0.032,1,,0.089,1,40225,-92.10070167,45.62714694,110,NA,NA,NA,NA,18900,NA,14400,900,194400,82800,NA,NA,NA,9900,NA,408600,NA,NA,NA,NA,10800,NA,NA,11700,NA,12600,NA,NA,NA,NA,NA,NA,NA,NA,NA,752400,765000,0,0,0.024705882,0,0,0.018823529,0.001176471,18900,0.024705882,0,1005.48,748328.49,NA,3016.44,NA,754.11,14076.72,5530.14,772711.38,767181.24,0,0.000982962,0.018348624,0.97542595,0,0.003931848,0.001310616,5.897771953,1,0,130,0.02,0.044705882,0,Somewhat Excessively Drained,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-2.5%
127944,5/15/2022,2200238-HN,UF880,571,2022,2022&2023,BARRON,DOYLE,35,10,W,6,SW,SW,NA,6.5,1,NA,209,1,NA,56,1,86,1,6.2,1,,11.5,1,NA,-2.1,1,<,0.005,1,,20.51,1,,0.01,1,<,0.005,1,,0.847,1,,8.503,1,,0.001,1,NA,4.14,1,<,0.004,1,NA,7.92,1,<,0.003,1,,0.008,1,40226,-91.6613751,45.54086965,136,3600,76500,317700,NA,79200,NA,63000,222300,900,12600,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,778500,778500,0.408092486,0,0.101734104,80100,0.102890173,0.080924855,0.285549133,396900,0.50982659,0,4776.03,499472.19,244834.38,2765.07,2765.07,4776.03,9552.06,3016.44,771957.27,768940.83,0.318404707,0.00621118,0.01242236,0.649558679,0.003595946,0.003595946,0.00621118,5.582870219,1,0,86,0.366473988,0.876300578,0.408092486,Somewhat Excessively Drained,50-75%,0-25%,25-50%,25-50%,0-25%,25-50%,75-100%,5-30%
127945,5/18/2022,2200238-HO,YH344,571,2022,2022&2023,BARRON,CRYSTAL LAKE,35,14,W,13,NE,NW,NA,7.27,1,NA,339,1,NA,190,1,176,1,0.4,1,,1.5,1,NA,-0.5,1,<,0.005,1,,43.04,1,,0.001,1,,0.023,1,,0.664,1,,16.54,1,,0.001,1,NA,3.286,1,<,0.004,1,NA,4.31,1,,0.004,1,,0.055,1,40227,-92.03865052,45.52246965,239,41400,53100,NA,NA,56700,NA,39600,153000,78300,NA,NA,NA,NA,42300,NA,225000,NA,NA,NA,NA,NA,10800,37800,NA,37800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,738000,775800,0,0,0.073085847,94500,0.121809745,0.051044084,0.197215777,56700,0.073085847,0,5781.51,NA,90241.83,601277.04,11311.65,6535.62,51028.11,7289.73,773465.49,766175.76,0.117782152,0.008530184,0.06660105,0,0.01476378,0.784776903,0.007545932,3.908792651,1,0,176,0.248259861,0.321345708,0,Moderately Well Drained,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,25-50%,5-30%
127946,,2200238-HP,TT494,571,2022,2022&2023,BARRON,DOVRE,NA,NA,,NA,,,NA,6.43,1,NA,73,1,NA,15,1,26,1,1.1,1,,2.4,1,NA,-3.1,1,<,0.005,1,,8.43,1,,0.067,1,,0.017,1,,1.349,1,,1.156,1,,0.007,1,NA,1.562,1,<,0.004,1,NA,8.07,1,,0.101,1,,0.848,1,40228,-91.65222843,45.24431969,122,NA,NA,70200,NA,28800,NA,182700,12600,NA,4500,NA,NA,NA,188100,39600,27000,198900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18900,NA,NA,NA,752400,771300,0.091015169,0,0.037339557,0,0,0.236872812,0.016336056,99000,0.128354726,0,1256.85,NA,431602.29,136745.28,167161.05,1005.48,31169.88,2262.33,771203.16,768940.83,0.561294541,0.001307617,0.040536123,0,0.217391304,0.177835894,0.001634521,4.224583197,1,0,26,0.253208868,0.381563594,0.091015169,Moderately Well Drained,0-25%,0-25%,0-25%,25-50%,0-25%,0-25%,25-50%,0-2.5%
127947,5/19/2022,2200238-HQ,MS916,571,2022,2022&2023,BARRON,STANLEY,34,11,W,9,NE,NW,NA,6.46,1,NA,153,1,NA,51,1,62,1,3.4,1,,5.3,1,NA,-2.4,1,<,0.005,1,,14.59,1,,0.005,1,<,0.005,1,,0.483,1,,6.115,1,,0.002,1,NA,3.879,1,<,0.004,1,NA,5.5,1,,0.006,1,,0.014,1,40229,-91.73161053,45.45075043,32,54900,210600,11700,60300,68400,NA,NA,193500,60300,NA,NA,44100,NA,NA,NA,71100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,774900,774900,0.015098722,0.077816492,0.088269454,265500,0.342624855,0,0.24970964,140400,0.181184669,0,4776.03,402443.37,38962.35,296867.97,7541.1,8546.58,7038.36,6535.62,772711.38,766175.76,0.050853018,0.011154856,0.009186352,0.525262467,0.00984252,0.387467192,0.006233596,5.060367454,1,0,62,0.24970964,0.430894309,0.092915214,Well Drained,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,25-50%,30-100%
127948,5/14/2022,2200238-HR,AAK448,571,2022,2022&2023,BARRON,CEDAR LAKE,36,10,W,14,SW,NE,NA,6.36,1,NA,129,1,NA,45,1,47,1,0.2,1,,9.9,1,NA,-2.6,1,<,0.005,1,,12.3,1,<,0.001,1,,0.866,1,,1.607,1,,3.85,1,,1.092,1,NA,4.17,1,<,0.004,1,NA,4.79,1,,0.09,1,,0.007,1,40230,-91.57523171,45.60116088,8,NA,18000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289800,NA,900,NA,414900,NA,5400,NA,16200,NA,NA,22500,NA,NA,NA,NA,NA,NA,7200,NA,NA,NA,745200,774900,0,0,0,18000,0.023228804,0,0,0,0,0,5530.14,65607.57,579156.48,71640.45,8797.95,2513.7,16339.05,22874.67,772460.01,749585.34,0.772635815,0.003353454,0.021797451,0.087525151,0.011737089,0.095573441,0.007377599,4.885982562,1,0,47,0,0,0,Well Drained,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-2.5%
127949,5/12/2022,2200238-HS,YD438,571,2022,2022&2023,BARRON,ARLAND,33,13,W,5,NW,SE,NA,6.56,1,NA,265,1,NA,89,1,94,1,0.2,1,,28,1,NA,-1.8,1,<,0.005,1,,27.65,1,,0.001,1,,0.021,1,,1.088,1,,6.032,1,,3.864,1,NA,11.31,1,<,0.004,1,NA,6.09,1,,0.022,1,<,0.005,1,40231,-92.00305499,45.37453147,232,14400,8100,2700,NA,102600,NA,342000,90900,11700,NA,NA,NA,NA,67500,NA,63000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75600,NA,NA,NA,702900,778500,0.003468208,0,0.131791908,22500,0.028901734,0.439306358,0.116763006,105300,0.135260116,0,6786.99,53793.18,158614.47,337338.54,79181.55,109094.58,18852.75,9300.69,772962.75,763662.06,0.207702436,0.142857143,0.024687294,0.07044108,0.103686636,0.441737986,0.008887426,3.911784068,1,0,94,0.556069364,0.69132948,0.003468208,Moderately Well Drained,0-25%,25-50%,0-25%,50-75%,0-25%,0-25%,50-75%,2.5-5%
127950,5/15/2022,2200238-HT,UC687,571,2022,2022&2023,BARRON,VANCE CREEK,32,14,W,4,NE,SE,NA,7.45,1,NA,339,1,NA,172,1,174,1,2.3,1,,6.7,1,NA,-0.4,1,<,0.005,1,,39,1,<,0.001,1,,0.118,1,,0.591,1,,18.5,1,,0.003,1,NA,3.655,1,<,0.004,1,NA,3.4,1,<,0.003,1,,0.037,1,40232,-92.0975445,45.28959174,133,NA,NA,33300,NA,108000,NA,129600,NA,9900,60300,NA,NA,NA,154800,NA,80100,NA,10800,NA,NA,NA,NA,NA,157500,26100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744300,770400,0.043224299,0,0.140186916,0,0,0.168224299,0,141300,0.183411215,0,2010.96,NA,301392.63,299381.67,107083.62,4273.29,51279.48,6032.88,771454.53,765421.65,0.393760263,0.005582923,0.066995074,0,0.139901478,0.391133005,0.002627258,4.049589491,1,0,174,0.168224299,0.351635514,0.043224299,Moderately Well Drained,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,25-50%,0-2.5%
127951,5/10/2022,2200238-HU,ZS634,571,2022,2022&2023,BARRON,BARRON,34,12,W,2,SW,NW,NA,6.78,1,NA,398,1,NA,94,1,171,1,12.9,1,,36.7,1,NA,-1.3,1,<,0.005,1,,42.28,1,,0.099,1,,0.007,1,,0.633,1,,15.96,1,,0.009,1,NA,5.499,1,<,0.004,1,NA,2.72,1,,0.028,1,,0.026,1,40233,-91.82424242,45.4571996,281,NA,NA,94500,NA,405000,36900,102600,95400,9000,NA,NA,NA,NA,NA,NA,25200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768600,768600,0.12295082,0,0.526932084,0,0,0.133489461,0.12412178,536400,0.697892272,0.048009368,NA,NA,83454.84,598763.34,90744.57,NA,NA,NA,772962.75,772962.75,0.10796748,0,0,0,0.117398374,0.774634146,0,3.990569106,1,0,171,0.257611241,0.955503513,0.12295082,Moderately Well Drained,50-75%,0-25%,0-25%,25-50%,50-75%,0-25%,75-100%,0-2.5%
127952,5/18/2022,2200238-HV,UJ135,571,2022,2022&2023,BARRON,MAPLE PLAIN,36,14,W,27,NE,NE,NA,6.94,1,NA,290,1,NA,157,1,142,1,0.5,1,,2.5,1,NA,-1,1,<,0.005,1,,36.33,1,,0.008,1,,0.051,1,,0.679,1,,12.56,1,,0.019,1,NA,5.382,1,<,0.004,1,NA,4.13,1,,0.05,1,,0.007,1,40234,-92.07377718,45.58093988,140,NA,10800,NA,78300,98100,NA,NA,143100,38700,NA,NA,64800,NA,12600,NA,252000,NA,NA,NA,31500,NA,NA,NA,5400,NA,NA,NA,NA,39600,NA,NA,NA,NA,NA,NA,735300,774900,0,0.101045296,0.12659698,10800,0.013937282,0,0.18466899,176400,0.227642276,0,3519.18,64602.09,112362.39,457996.14,42230.16,13825.35,37454.13,39716.46,771705.9,731989.44,0.153502747,0.018887363,0.051167582,0.088255495,0.057692308,0.625686813,0.004807692,4.095467033,1,0,142,0.18466899,0.412311266,0.101045296,Moderately Well Drained,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,25-50%,0-2.5%
127953,5/18/2022,2200238-HW,UF871,571,2022,2022&2023,BARRON,BEAR LAKE,36,12,W,34,NW,NW,NA,6.45,1,NA,276,1,NA,57,1,110,1,10.1,1,,23.8,1,NA,-2.1,1,<,0.005,1,,25.99,1,,0.099,1,<,0.005,1,,0.629,1,,11,1,,0.008,1,NA,6.144,1,<,0.004,1,NA,5.04,1,,0.028,1,,0.02,1,40235,-91.84504304,45.56478872,135,NA,10800,NA,18000,66600,NA,91800,146700,117900,11700,7200,23400,NA,86400,NA,84600,NA,26100,NA,NA,24300,20700,10800,NA,NA,NA,NA,15300,NA,NA,NA,15300,NA,NA,NA,747000,777600,0,0.023148148,0.085648148,10800,0.013888889,0.118055556,0.188657407,84600,0.108796296,0,4524.66,NA,108089.1,469307.79,96274.71,9300.69,63847.98,20863.71,772208.64,751344.93,0.143860823,0.012378722,0.084978254,0,0.128136501,0.62462362,0.006022081,3.754098361,1,0,110,0.306712963,0.415509259,0.023148148,Moderately Well Drained,0-25%,0-25%,0-25%,25-50%,0-25%,0-25%,25-50%,0-2.5%
127954,5/17/2022,2200238-HX,VJ768,571,2022,2022&2023,BARRON,DOYLE,35,10,W,9,NW,SW,NA,6.35,1,NA,263,1,NA,39,1,104,1,11.6,1,,22.5,1,NA,-2.4,1,<,0.005,1,,24.48,1,,0.035,1,,0.057,3,,0.822,1,,10.4,1,,0.003,1,NA,4.853,1,<,0.004,1,NA,9.16,1,,0.032,1,,0.018,1,40236,-91.61870421,45.53208612,165,NA,NA,252900,NA,225000,NA,171000,78300,14400,NA,NA,NA,NA,NA,NA,31500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,773100,773100,0.327124563,0,0.291036088,0,0,0.221187427,0.101280559,477900,0.618160652,0,502.74,10808.91,713136.69,35945.91,8797.95,754.11,2513.7,251.37,772711.38,772460.01,0.923202083,0.000976245,0.003254149,0.013992841,0.011389522,0.046534331,0.00065083,4.930035796,1,0,104,0.322467986,0.940628638,0.327124563,Well Drained,50-75%,0-25%,0-25%,25-50%,25-50%,25-50%,75-100%,0-2.5%
127955,5/7/2022,2200238-HZ,OO016,571,2022,2022&2023,BARRON,OAK GROVE,36,11,W,29,SW,SW,NA,6.88,1,NA,389,1,NA,138,1,161,1,0.05,1,,41.3,1,NA,-1.1,1,<,0.005,1,,43.97,1,<,0.001,1,,0.89,1,,1.226,1,,12.51,1,,0.459,1,NA,11.88,1,<,0.004,1,NA,8.39,1,,0.009,1,,0.01,1,40237,-91.76085123,45.56763705,59,21600,190800,189900,44100,66600,NA,9000,29700,NA,NA,NA,112500,NA,108900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,773100,773100,0.245634459,0.057043073,0.086146682,212400,0.274738068,0.011641444,0.038416764,300600,0.388824214,0,2765.07,31169.88,729475.74,1759.59,1759.59,1508.22,1005.48,1759.59,771203.16,769443.57,0.948056191,0.001960144,0.001306762,0.040509637,0.002286834,0.002286834,0.003593597,5.029728847,1,0,161,0.050058208,0.438882422,0.302677532,Well Drained,25-50%,0-25%,0-25%,0-25%,0-25%,25-50%,25-50%,5-30%
127956,5/16/2022,2200238-IA,YQ098,571,2022,2022&2023,BARRON,CUMBERLAND,35,13,W,12,SW,SW,NA,6.63,1,NA,327,1,NA,81,1,137,1,7.6,1,,32.2,1,NA,-1.6,1,<,0.005,1,,35.05,1,,0.005,1,<,0.005,1,,1.238,1,,12.11,1,<,0.001,1,NA,5.651,1,<,0.004,1,NA,7.24,1,,0.049,1,,0.03,1,40238,-91.92716044,45.52723733,255,10800,NA,NA,NA,522000,NA,99900,69300,59400,13500,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,NA,NA,NA,NA,NA,1800,NA,NA,NA,NA,NA,NA,NA,NA,NA,775800,777600,0,0,0.671296296,10800,0.013888889,0.128472222,0.08912037,522000,0.671296296,0,3519.18,35945.91,718164.09,2262.33,3519.18,4776.03,1508.22,3016.44,772711.38,769694.94,0.933050294,0.006205095,0.001959504,0.046701502,0.004572175,0.002939255,0.004572175,5.017308948,1,0,137,0.217592592,0.888888888,0,Well Drained,50-75%,0-25%,0-25%,0-25%,50-75%,0-25%,75-100%,0-2.5%
127957,5/18/2022,2200238-IB,TS445,571,2022,2022&2023,BARRON,LAKELAND,36,13,W,28,NW,SE,NA,7.26,1,NA,304,1,NA,174,1,148,1,0.05,1,,1.9,1,NA,-0.5,1,,0.008,1,,46.55,1,,0.007,1,,2.547,1,,1.047,1,,7.805,1,,0.82,1,NA,5.076,1,<,0.004,1,NA,0.25,1,,0.007,1,,0.179,1,40239,-91.98328439,45.57561891,121,NA,9000,NA,NA,NA,NA,20700,94500,NA,NA,NA,145800,NA,21600,NA,53100,NA,NA,NA,256500,123300,NA,NA,NA,NA,49500,NA,NA,NA,NA,NA,NA,NA,NA,NA,724500,774000,0,0,0,9000,0.011627907,0.026744186,0.122093023,0,0,0,5781.51,110854.17,58066.47,137248.02,9300.69,5530.14,63093.87,383339.25,773214.12,389874.87,0.14893617,0.014184397,0.161831077,0.284332689,0.023855577,0.352030948,0.014829142,4.224371373,1,0,148,0.148837209,0.148837209,0,Moderately Well Drained,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-2.5%
127958,5/9/2022,2200238-IC,VC112,571,2022,2022&2023,BARRON,MAPLE GROVE,33,12,W,25,NE,SW,NA,6.77,1,NA,239,1,NA,83,1,106,1,3.8,1,,11.7,1,NA,-1.6,1,<,0.005,1,,24.69,1,,0.005,1,<,0.005,1,,1.199,1,,10.9,1,<,0.001,1,NA,3.842,1,<,0.004,1,NA,12.21,1,,0.046,1,,0.274,1,40240,-91.79412705,45.31695088,158,NA,14400,73800,NA,218700,NA,205200,180000,30600,NA,NA,NA,NA,2700,NA,32400,NA,10800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768600,768600,0.096018735,0,0.284543326,14400,0.018735363,0.266978923,0.234192037,292500,0.380562061,0,NA,NA,696797.64,53290.44,23628.78,NA,NA,NA,773716.86,773716.86,0.900584795,0,0,0,0.030539311,0.068875893,0,4.870045484,1,0,106,0.50117096,0.881733021,0.096018735,Well Drained,25-50%,25-50%,0-25%,50-75%,25-50%,0-25%,75-100%,0-2.5%
127959,5/16/2022,2200238-ID,SO107,571,2022,2022&2023,BARRON,CUMBERLAND,35,13,W,17,SE,NE,NA,6.82,1,NA,265,1,NA,116,1,92,1,0.05,1,,19.1,1,NA,-1.5,1,<,0.005,1,,22.97,1,<,0.001,1,,7.863,1,,1.156,1,,8.476,1,,0.387,1,NA,16.94,1,<,0.004,1,NA,0.2,1,,0.031,1,,0.054,1,40241,-91.99561989,45.51555029,107,NA,NA,438300,NA,178200,56700,NA,41400,NA,15300,NA,NA,NA,18000,NA,19800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,767700,767700,0.570926143,0,0.232121923,0,0,0,0.053927315,673200,0.876905041,0.073856975,NA,NA,772962.75,NA,NA,NA,NA,NA,772962.75,772962.75,1,0,0,0,0,0,0,5,1,0,92,0.053927315,0.930832356,0.570926143,Well Drained,75-100%,0-25%,0-25%,0-25%,0-25%,50-75%,75-100%,0-2.5%
127960,5/9/2022,2200238-IE,OV944,571,2022,2022&2023,BARRON,LAKELAND,36,13,W,25,NE,NW,NA,6.56,1,NA,100,1,NA,42,1,42,1,0.2,1,,3.5,1,NA,-2.5,1,<,0.005,1,,10.8,1,,0.002,1,,0.029,3,,0.894,1,,3.658,1,,0.042,1,NA,1.907,1,<,0.004,1,NA,3.56,1,,0.006,1,,0.012,1,40242,-91.91615146,45.58138295,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,26100,NA,91800,NA,21600,14400,323100,NA,8100,NA,241200,NA,NA,11700,NA,NA,NA,NA,17100,NA,NA,10800,5400,NA,NA,NA,738000,771300,0,0,0,0,0,0,0,0,0,0,7792.47,NA,111105.54,345131.01,11060.28,7541.1,16590.42,273993.3,773214.12,499220.82,0.222557905,0.01510574,0.033232628,0,0.022155086,0.691339376,0.015609265,4.117321249,1,0,42,0,0,0,Moderately Well Drained,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-2.5%
127961,5/16/2022,2200238-IG,YT485,571,2022,2022&2023,BARRON,SIOUX CREEK,32,11,W,3,SE,SE,NA,6.55,1,NA,112,1,NA,40,1,48,1,2.6,1,,3.8,1,NA,-2.4,1,<,0.005,1,,13.31,1,,0.004,1,,0.008,1,,0.693,1,,3.7,1,,0.002,1,NA,1.52,1,<,0.004,1,NA,1.53,1,,0.011,1,,0.53,1,40243,-91.71032394,45.28051177,263,NA,10800,20700,NA,133200,NA,87300,62100,69300,NA,NA,NA,NA,NA,NA,203400,NA,NA,NA,45900,NA,NA,900,NA,9000,NA,NA,17100,NA,41400,36000,11700,18900,NA,NA,633600,767700,0.026963658,0,0.173505275,10800,0.014067995,0.113716295,0.080890973,153900,0.200468933,0,116887.05,246091.23,186013.8,25891.11,16339.05,124679.52,10557.54,46252.08,772711.38,726459.3,0.256055363,0.171626298,0.014532872,0.338754325,0.022491349,0.035640138,0.160899654,5.006920415,1,0,48,0.194607268,0.395076201,0.026963658,Well Drained,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,25-50%,0-2.5%
127962,5/9/2022,2200238-IK,YQ791,571,2022,2022&2023,BARRON,STANFOLD,35,12,W,30,SE,SE,NA,6.86,1,NA,176,1,NA,101,1,85,1,0.05,1,<,0.5,1,NA,-1.5,1,<,0.005,1,,21.03,1,<,0.001,1,,0.043,3,,0.769,1,,7.935,1,,0.008,1,NA,2.356,1,<,0.004,1,NA,0.73,1,<,0.003,1,,0.009,1,40244,-91.89281678,45.48285613,261,NA,NA,179100,NA,48600,NA,151200,270000,NA,NA,NA,NA,NA,36000,NA,72900,NA,15300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,773100,773100,0.231664726,0,0.062863795,0,0,0.195576251,0.349243306,227700,0.294528522,0,5530.14,88733.61,642753.09,6786.99,6032.88,7289.73,8295.21,5781.51,771203.16,765421.65,0.839737274,0.00952381,0.010837438,0.11592775,0.007881773,0.008866995,0.007224959,5.033825944,1,0,85,0.544819557,0.839348079,0.231664726,Well Drained,25-50%,0-25%,25-50%,50-75%,0-25%,0-25%,75-100%,0-2.5%
127963,5/9/2022,2200238-IL,TJ992,571,2022,2022&2023,BARRON,RICE LAKE,35,11,W,6,SE,SW,NA,6.75,1,NA,186,1,NA,89,1,84,1,1.7,1,,3.5,1,NA,-1.7,1,<,0.005,1,,19.3,1,,0.002,1,<,0.005,1,,0.534,1,,8.704,1,<,0.001,1,NA,3.672,1,<,0.004,1,NA,1.49,1,,0.007,1,,0.075,1,40245,-91.7728636,45.54006389,115,NA,NA,24300,NA,32400,NA,NA,64800,73800,11700,NA,9900,NA,71100,NA,476100,NA,9900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,774000,774000,0.031395349,0,0.041860465,0,0,0,0.08372093,56700,0.073255814,0,1005.48,12819.87,50022.63,636720.21,65607.57,1256.85,1508.22,3016.44,771957.27,768940.83,0.065053939,0.001634521,0.001961425,0.016672115,0.085322001,0.828048382,0.001307617,4.007845701,1,0,84,0.08372093,0.156976744,0.031395349,Moderately Well Drained,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-2.5%
127964,5/9/2022,2200238-IM,YA054,571,2022,2022&2023,BARRON,CUMBERLAND,35,13,W,8,NE,NW,NA,6.83,1,NA,229,1,NA,114,1,109,1,0.9,1,,3.4,1,NA,-1.4,1,<,0.005,1,,27.28,1,,0.001,1,,0.159,1,,0.882,1,,10.01,1,,0.003,1,NA,3.657,1,<,0.004,1,NA,4.72,1,,0.201,1,,0.015,1,40246,-91.99827165,45.53553255,228,NA,28800,NA,NA,NA,9900,NA,21600,50400,NA,NA,38700,NA,21600,NA,384300,NA,NA,NA,218700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,774000,774000,0,0,0,28800,0.037209302,0,0.027906977,9900,0.012790698,0.012790698,1759.59,517319.46,22874.67,754.11,1508.22,754.11,15333.57,211904.91,772208.64,560303.73,0.040825482,0.001345895,0.027366532,0.923283984,0.00269179,0.001345895,0.003140422,5.809331539,1,0,109,0.027906977,0.040697675,0,Somewhat Excessively Drained,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,2.5-5%
127965,5/15/2022,2200238-IN,TV712,571,2022,2022&2023,BARRON,CLINTON,34,13,W,21,NE,NE,NA,6.73,1,NA,257,1,NA,84,1,108,1,4.1,1,,17.5,1,NA,-1.6,1,<,0.005,1,,27.64,1,,0.004,1,,0.041,3,,1.907,1,,9.454,1,,0.983,1,NA,4.43,1,<,0.004,1,NA,6.33,1,,0.026,1,,0.042,1,40247,-91.975836,45.42340548,128,NA,18000,NA,NA,38700,341100,17100,75600,NA,NA,5400,8100,NA,NA,NA,45000,NA,NA,NA,194400,NA,27000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,770400,770400,0,0,0.050233645,18000,0.023364486,0.022196262,0.098130841,379800,0.492990654,0.442757009,11060.28,9049.32,411241.32,124176.78,7289.73,7541.1,251.37,201598.74,772208.64,570609.9,0.720704846,0.013215859,0.000440529,0.015859031,0.01277533,0.217621145,0.01938326,4.770044053,1,0,108,0.120327103,0.613317757,0,Well Drained,25-50%,0-25%,0-25%,0-25%,0-25%,0-25%,50-75%,0-2.5%
127966,5/15/2022,2200238-IP,RP815,571,2022,2022&2023,BARRON,STANLEY,34,11,W,34,NE,SE,NA,6.43,1,NA,244,1,NA,34,1,91,1,10.8,1,,21.7,1,NA,-2.4,1,<,0.005,1,,22.72,1,,0.007,1,,0.017,1,,0.901,1,,8.286,1,,0.026,1,NA,5.27,1,<,0.004,1,NA,7.13,1,,0.026,1,,0.008,1,40248,-91.70712334,45.38902781,92,NA,39600,154800,36000,56700,NA,38700,69300,NA,NA,18000,120600,NA,NA,NA,NA,NA,NA,NA,185400,48600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,767700,767700,0.201641266,0.046893318,0.073856975,39600,0.051582649,0.050410317,0.090269637,247500,0.322391559,0,76165.11,294354.27,94012.38,3267.81,7038.36,3519.18,32175.36,262681.65,773214.12,510532.47,0.184145741,0.006893156,0.063023141,0.576563269,0.013786312,0.006400788,0.149187592,5.568193008,1,0,91,0.140679954,0.463071513,0.248534584,Somewhat Excessively Drained,25-50%,0-25%,0-25%,0-25%,0-25%,0-25%,25-50%,5-30%
