FIPS,CommunityName,StateAbbr,Region,Population,PopulationGroup,PopulationGroupOrder,RegionOrder,dollarsPerCapita,percentOfMuniBud,dollarsPerPublicTree,budgetNeeds,raPlan,raPrun,raRem,raAdmin,raOther,publicTreeAssetValue,publicTreeAssetInd,treeBoard,ordinance,ordinanceYear,writtenStratPlan,writtenStratPlanUpToDate,treeResourceInventoryExists,treeResourceInventory,canCovGoal,percentCanGoal,percentCurCan,yearsToGoal,percentCanProgress,greenSpaceAreaMeters,greenSpaceAreaFeet,currentPrunInsCyc,desiredPrunInsCyc,yearsOfPrunInsCyc,percentAttPrunInsCyc,activeManagement,strTrStockingLevel,prkTrStockingLevel,munTrStockingLevel,pubStrTrDensity,manPubTrPerCap,manPubTrPerEmp,plantedTrStab,tcAdvisoryBoard,tcOrdinance,tcBudgetValue,tcBudget,tcArborDay,tcScore,carsStaff,carsOrdinance,carsOrdMainHave,carsOrdPlantHave,carsOrdProthave,carsAdvocacy,carsManagement,carsScore,smaStaff,smaMasterPlan,smaStatus,smaAward,smaPreference,smaStandards,smaScore,cmManagement,cmFunding,cmStaffing,cmAssessment,cmProtection,cmSelection,cmStandards,cmSafety,cmRecycling,cmResourceManagement,cmInteraction,cmGreenCooperation,cmInvolvement,cmAction,cmAgencyCooperation,cmRegionalCooperation,cmAwareness,cmCommunityFramework,cmCanopyCover,cmAge,cmSpeciesMix,cmVegetationResource,cmScore,cmRelativeScore,cmResourceManagementRelative,cmCommunityFrameworkRelative,cmVegetationResourceRelative
1804888,Berne,IN,Midwest,3999,2.5-4.9k,1,2,4.501125281,0.18,#N/A,20,30,0,30,0,40,#N/A,N,100,100,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,50.5983996,544.636159,#N/A,#N/A,#N/A,#N/A,#N/A,98.03921569,96.77419355,90.90909091,53.57142857,#N/A,#N/A,-40,100,100,4.501125281,100,100,100,0,100,100,100,100,100,0,50,0,0,100,100,#N/A,#N/A,#N/A,1,#N/A,2.5,#N/A,1,2,#N/A,4,3,#N/A,2.5,4,2.5,2.5,4,3,2.5,21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,66.66666667,#N/A
1805860,Bloomington,IN,Midwest,80405,50-99.9k,5,2,5.633523288,0.754939067,24.8881011,15,30,4,30,15,21,#N/A,#N/A,100,100,0,100,100,100,0,0,#N/A,#N/A,#N/A,#N/A,213.1012405,2293.800634,#N/A,#N/A,#N/A,#N/A,0,87.23838693,#N/A,#N/A,58.42735043,0.226354082,2600,160,100,100,5.633523288,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,#N/A,0,#N/A,3,1,4,3,2,3,2,2,4,24,3,3,2.5,2.5,3,3,3,20,1,2,2,6.666666667,50.66666667,51.11111111,55.55555556,61.9047619,22.22222222
1808182,Brookville,IN,Midwest,2596,2.5-4.9k,1,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,#N/A,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,0,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,0,24.5,#N/A,0,0,#N/A,#N/A,#N/A,#N/A,1,#N/A,2,1,1,1,#N/A,1,2,#N/A,3,3,4,2.5,4,2.5,3,22,1,1,1,4,#N/A,#N/A,#N/A,71.42857143,0
1810342,Carmel,IN,Midwest,79191,50-99.9k,5,2,2.841231958,0.171755725,9.782608696,100,20,0,60,0,20,#N/A,#N/A,100,100,#N/A,0,#N/A,100,100,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,0.290437045,11500,#N/A,100,100,2.841231958,100,100,100,100,#N/A,#N/A,100,100,100,0,49.75,100,0,100,0,#N/A,100,#N/A,1,4,4,2,1,3,4,2,2,23,3,2,2.5,3,2.5,2.5,2.5,18,1,2,2,6.666666667,47.66666667,46.11111111,51.85185185,52.38095238,22.22222222
1814716,Columbia City,IN,Midwest,8750,5-9.9k,2,2,2.285714286,0.344827586,5,100,33,50,0,17,0,#N/A,N,100,100,100,#N/A,#N/A,100,100,0,#N/A,27,#N/A,#N/A,#N/A,#N/A,21,#N/A,#N/A,#N/A,100,86.95652174,#N/A,#N/A,80,0.457142857,500,0,100,100,2.285714286,100,100,100,100,#N/A,#N/A,100,100,100,0,49.75,100,0,100,0,#N/A,100,#N/A,1.5,4,3,2,1,3,3,2,2,21.5,2,3,2.5,2,2,2,2.5,16,1,2,2,6.666666667,44.16666667,40.27777778,46.2962963,42.85714286,22.22222222
1819486,East Chicago,IN,Midwest,29698,25-49.9k,4,2,#N/A,#N/A,#N/A,90,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,0,#N/A,#N/A,100,#N/A,100,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-6,100,100,#N/A,#N/A,100,#N/A,100,100,100,100,100,100,#N/A,#N/A,#N/A,#N/A,100,100,#N/A,#N/A,#N/A,#N/A,1,3,3,2,3,#N/A,#N/A,#N/A,#N/A,2.5,2,2,2.5,2.5,2,2,15.5,1,2,2,6.666666667,#N/A,#N/A,#N/A,40.47619048,22.22222222
1820728,Elkhart,IN,Midwest,50949,50-99.9k,5,2,12.9541306,1.220238927,#N/A,20,14,37,27,7.33,14.67,#N/A,N,0,100,#N/A,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-549,100,100,12.9541306,100,100,100,100,#N/A,100,#N/A,100,100,0,49.75,100,0,100,100,#N/A,#N/A,#N/A,1,1,4,1,1,2,#N/A,2,4,#N/A,1,2,1,2,1,3,3,13,1,1,1,4,#N/A,#N/A,#N/A,28.57142857,0
1822000,Evansville,IN,Midwest,117429,100-249.9k,6,2,2.951000179,0.174806405,27.8161021,100,2.6,40,31,24.2,2.2,#N/A,N,100,100,0,100,100,100,100,100,40,26.4,20,66,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,97.51048951,#N/A,#N/A,6.269784173,0.106089637,2372.952381,-42,100,100,2.951000179,100,100,100,100,#N/A,#N/A,100,100,100,100,74.75,100,100,100,100,#N/A,#N/A,#N/A,3,2,4,4,1,2,#N/A,3,3,#N/A,2.5,2.5,2.5,3,2.5,2.5,3,18.5,1,2,2,6.666666667,#N/A,#N/A,#N/A,54.76190476,22.22222222
1825000,Fort Wayne,IN,Midwest,253691,250-499.9k,7,2,3.941803217,0.526315789,12.5,30,30,21,15,12,22,55541445,Y,100,100,100,100,100,100,100,100,29,40,11,137.9310345,#N/A,#N/A,9,6,3,66.66666667,100,48.45360825,#N/A,#N/A,36.71875,0.315344257,9411.764706,-813,100,100,3.941803217,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4,2,4,4,3,3,4,4,4,32,2,2,2.5,3,2,3,2.5,17,4,4,4,16,65,75,85.18518519,47.61904762,100
1826386,Garrett,IN,Midwest,6286,5-9.9k,2,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,100,#N/A,#N/A,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,100,#N/A,#N/A,0,#N/A,0,#N/A,#N/A,100,100,0,0,-0.25,0,0,0,0,#N/A,#N/A,#N/A,1.5,#N/A,#N/A,1,1,3,#N/A,1,3,#N/A,2.5,2,2,2,2,2,2.5,15,1,1,1,4,#N/A,#N/A,#N/A,38.0952381,0
1834114,Hobart,IN,Midwest,29059,25-49.9k,4,2,2.064764789,0.428571429,#N/A,50,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,0,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,2.064764789,100,0,75,100,100,100,100,100,100,0,75,#N/A,0,0,0,0,0,#N/A,1,1,2.5,3,2,3,#N/A,2,1,#N/A,2.5,2.5,2,1,#N/A,2,2,#N/A,1,2,2,6.666666667,#N/A,#N/A,#N/A,#N/A,22.22222222
1836003,Indianapolis city (balance),IN,Midwest,820445,500-999.9k,8,2,4.476831476,0.355401914,3.672994,50,20,0,50,10,20,#N/A,N,100,100,#N/A,#N/A,#N/A,100,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,92.59259259,#N/A,#N/A,66.12007405,1.218850746,83333.33333,2159,100,100,4.476831476,100,100,100,100,100,100,100,100,100,0,75,100,0,100,100,0,100,71.42857143,1.5,1,4,2,2,3,4,2,3,22.5,1,2,2.5,2.5,2,2.5,2,14.5,1,2,2,6.666666667,43.66666667,39.44444444,50,35.71428571,22.22222222
1848528,Merrillville,IN,Midwest,35246,25-49.9k,4,2,2.937922034,#N/A,13.20117287,80,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,#N/A,100,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,0.222550077,2614.666667,#N/A,100,100,2.937922034,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,85.71428571,#N/A,1,4,2,3,3,#N/A,2,2,#N/A,1,3,2.5,2,2,3,3,16.5,1,2,2,6.666666667,#N/A,#N/A,#N/A,45.23809524,22.22222222
1849932,Mishawaka,IN,Midwest,48252,25-49.9k,4,2,#N/A,#N/A,#N/A,20,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,N,100,100,#N/A,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,#N/A,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,#N/A,#N/A,100,#N/A,100,#N/A,100,100,#N/A,100,0,49.75,100,0,100,100,0,0,57.14285714,1,2,4,1,2,3,2,2,3,20,2,3,3,2.5,3,2.5,3,19,1,1,1,4,43,38.33333333,40.74074074,57.14285714,0
1871000,South Bend,IN,Midwest,101168,100-249.9k,6,2,10.66460739,0.364317594,#N/A,100,4,19,25,0,52,169213562,N,100,100,0,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,49.23076923,#N/A,#N/A,#N/A,#N/A,#N/A,-676,100,100,10.66460739,100,100,100,100,100,100,100,100,100,0,75,100,0,100,100,#N/A,100,#N/A,1,#N/A,4,1,3,3,3,2,4,#N/A,1,2.5,2,1,2,2,1,11.5,1,1,1,4,#N/A,#N/A,#N/A,21.42857143,0
1875428,Terre Haute,IN,Midwest,60785,50-99.9k,5,2,3.290285432,#N/A,4.482294935,100,20,0,80,0,0,#N/A,N,100,100,100,100,100,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,0.73406268,44620,#N/A,100,100,3.290285432,100,100,100,100,#N/A,#N/A,100,100,100,100,74.75,100,100,100,0,#N/A,#N/A,#N/A,2.5,1,4,2,1,3,2,3,2,20.5,2,2,3,3,1,3,3,17,1,2,2,6.666666667,44.16666667,40.27777778,42.59259259,47.61904762,22.22222222
1901630,Altoona,IA,Midwest,14541,10-24.9k,3,2,0.894023795,#N/A,3.700540848,100,50,0,50,0,0,#N/A,N,0,100,100,0,#N/A,100,100,0,#N/A,#N/A,#N/A,#N/A,183.6825253,1977.140499,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,4.122699387,0.241592738,878.25,18,100,100,0.894023795,0,0,50,100,100,100,100,100,100,0,75,100,0,0,100,#N/A,#N/A,#N/A,1,2,4,3,1,3,4,2,2,22,2.5,3,2.5,3,3,3,3,20,1,3,3,9.333333333,51.33333333,52.22222222,48.14814815,61.9047619,44.44444444
1901855,Ames,IA,Midwest,58965,50-99.9k,5,2,7.631645892,0.508615908,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,100,100,100,#N/A,100,100,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,#N/A,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,7.631645892,100,100,100,#N/A,100,100,100,100,100,100,74.75,#N/A,100,100,100,#N/A,#N/A,#N/A,3.5,4,2.5,4,3,3,#N/A,1,3,#N/A,4,4,3,4,3,3,4,25,1,2,2,6.666666667,#N/A,#N/A,#N/A,85.71428571,22.22222222
1902305,Ankeny,IA,Midwest,45582,25-49.9k,4,2,0.219384845,0.009803922,#N/A,100,90,1,1,2,6,#N/A,N,0,100,#N/A,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,54.60091483,587.7188364,#N/A,#N/A,#N/A,#N/A,0,98.03921569,95.23809524,98.03921569,22.22222222,#N/A,#N/A,40,100,100,0.219384845,0,#N/A,#N/A,100,100,100,100,100,100,0,75,100,0,#N/A,0,#N/A,#N/A,#N/A,1,2,4,1,1,2,#N/A,1,2,#N/A,2.5,2,2,2.5,3,2.5,3,17.5,1,1,1,4,#N/A,#N/A,#N/A,50,0
1906355,Bettendorf,IA,Midwest,33217,25-49.9k,4,2,3.612608002,0.279069767,26.66666667,50,20,30,22,3,25,6720000,N,100,100,100,100,#N/A,100,100,0,#N/A,#N/A,#N/A,#N/A,94.29109483,1014.940001,#N/A,5,#N/A,#N/A,100,#N/A,#N/A,#N/A,5.966292135,0.1354728,3750,-30,100,100,3.612608002,100,100,100,0,100,100,100,100,100,100,75,0,100,100,100,0,0,57.14285714,2.5,2,2.5,4,2,3,#N/A,1,3,#N/A,2,2.5,2,3,2.5,2.5,3,17.5,1,2,2,6.666666667,#N/A,#N/A,#N/A,50,22.22222222
1907390,Bondurant,IA,Midwest,3860,2.5-4.9k,1,2,0.777202073,0.027093159,21.73913043,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,100,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,0.035751295,#N/A,#N/A,100,100,0.777202073,0,100,75,0,#N/A,#N/A,#N/A,100,100,0,24.75,0,0,100,100,#N/A,#N/A,#N/A,1,2,1,2,1,2,#N/A,1,2,#N/A,3,3,2.5,3,3,2.5,3,20,1,2,2,6.666666667,#N/A,#N/A,#N/A,61.9047619,22.22222222
1911755,Cedar Falls,IA,Midwest,39260,25-49.9k,4,2,5.094243505,0.403416746,#N/A,50,5,5,5,40,45,#N/A,N,100,100,#N/A,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5800,100,100,5.094243505,100,100,100,0,100,100,100,100,100,0,50,0,0,100,100,#N/A,#N/A,#N/A,1,2,2.5,1,2,3,#N/A,4,4,#N/A,2,4,2,3,4,3,4,22,1,1,1,4,#N/A,#N/A,#N/A,71.42857143,0
1912000,Cedar Rapids,IA,Midwest,126326,100-249.9k,6,2,19.79006697,0.498457217,#N/A,50,0,40,31.5,7,21.5,#N/A,N,0,100,100,100,100,100,#N/A,100,90,#N/A,20,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-300,100,100,19.79006697,100,100,100,100,#N/A,100,100,#N/A,100,0,49.75,100,100,100,100,100,100,100,3.5,1,4,1,2,3,3,2,4,23.5,1,2,2,2,2,1,3,13,1,1,1,4,40.5,34.16666667,53.7037037,28.57142857,0
1921000,Des Moines,IA,Midwest,203433,100-249.9k,6,2,9.339684319,0.35510172,19,31,15,22,41,11,11,#N/A,N,0,100,100,0,#N/A,100,100,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,75,90.90909091,#N/A,61.60164271,0.491562333,7142.857143,-667,100,100,9.339684319,100,100,100,100,100,100,100,100,100,0,75,100,0,100,0,#N/A,100,#N/A,1,1,4,4,2,3,4,1,2,22,2.5,2,2,3,2,2.5,2.5,16.5,1,2,2,6.666666667,45.16666667,41.94444444,48.14814815,45.23809524,22.22222222
1922395,Dubuque,IA,Midwest,57637,50-99.9k,5,2,7.386170515,0.211864038,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,#N/A,100,100,100,100,100,40,#N/A,#N/A,#N/A,86.46014546,930.6484376,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,17.16774194,#N/A,#N/A,-402,100,100,7.386170515,100,0,75,100,#N/A,100,#N/A,100,100,100,74.75,100,100,0,100,#N/A,#N/A,#N/A,2.5,1,3,3,1,2,3,1,3,19.5,3,2.5,2.5,2.5,3,2.5,3,19,1,2,2,6.666666667,45.16666667,41.94444444,38.88888889,57.14285714,22.22222222
1938595,Iowa City,IA,Midwest,67862,50-99.9k,5,2,7.367893667,0.3125,#N/A,50,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,0,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.5,4,3.5,53.33333333,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,7.367893667,100,100,100,100,100,100,100,100,100,0,75,100,0,100,100,0,100,71.42857143,1,1,4,1,3,3,#N/A,2,2,#N/A,1,3,2,1,1,2,2.5,12.5,1,1,1,4,#N/A,#N/A,#N/A,26.19047619,0
1950160,Mason City,IA,Midwest,28079,25-49.9k,4,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,#N/A,0,#N/A,100,#N/A,100,#N/A,17,#N/A,#N/A,#N/A,#N/A,12.5,10,2.5,80,100,#N/A,#N/A,#N/A,#N/A,0.213682823,#N/A,#N/A,100,100,#N/A,#N/A,0,#N/A,0,100,100,100,100,100,0,50,0,0,0,100,0,100,42.85714286,1,#N/A,2.5,2,2,4,#N/A,2,3,#N/A,3,3,2.5,2.5,2.5,2.5,3,19,1,2,2,6.666666667,#N/A,#N/A,#N/A,57.14285714,22.22222222
1973335,Sioux City,IA,Midwest,82684,50-99.9k,5,2,1.44743844,0.047995003,#N/A,150,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,100,100,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,1.44743844,0,100,75,#N/A,#N/A,#N/A,100,100,100,0,24.5,#N/A,0,100,100,#N/A,#N/A,#N/A,1,1,2.5,1,1,3,#N/A,1,2,#N/A,2,1,1,2,2.5,2.5,2.5,13.5,1,1,1,4,#N/A,#N/A,#N/A,30.95238095,0
2018250,Dodge City,KS,Midwest,27340,25-49.9k,4,2,8.119970739,1.021717291,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,0,100,#N/A,100,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,69.23076923,37.5,#N/A,#N/A,#N/A,-55,100,100,8.119970739,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,#N/A,#N/A,#N/A,4,2,3,2,3,4,2,1,3,24,2.5,3,3,3,3,3,2.5,20,1,#N/A,2,#N/A,#N/A,#N/A,55.55555556,61.9047619,#N/A
2025325,Garden City,KS,Midwest,26658,25-49.9k,4,2,5.626828719,0.714285714,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,100,100,#N/A,100,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-662,100,100,5.626828719,100,100,100,100,100,100,100,100,100,100,100,#N/A,100,100,100,#N/A,#N/A,#N/A,3.5,2,3,4,3,3,#N/A,1,2,#N/A,2.5,3,2.5,3,3,3,3,20,1,2,2,6.666666667,#N/A,#N/A,#N/A,61.9047619,22.22222222
2033625,Hutchinson,KS,Midwest,42080,25-49.9k,4,2,6.963878327,0.37672417,#N/A,100,40,10,20,10,20,#N/A,N,100,100,100,0,#N/A,100,100,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,6.963878327,100,100,100,100,#N/A,#N/A,100,100,100,0,49.75,100,0,100,100,#N/A,#N/A,#N/A,1,#N/A,4,4,2,2,2,1,2,#N/A,2.5,3,2.5,2.5,2.5,3,3,19,1,2,2,6.666666667,#N/A,#N/A,#N/A,57.14285714,22.22222222
2036000,Kansas City,KS,Midwest,145786,100-249.9k,6,2,0.788827459,0.036848103,#N/A,50,15,15,25,11,34,#N/A,N,100,100,0,100,100,100,100,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,#N/A,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,0.788827459,0,100,75,100,100,100,100,100,100,100,100,100,100,100,100,#N/A,#N/A,#N/A,2.5,2,3,3,2,4,#N/A,2,3,#N/A,2.5,3,3,2.5,3,3,2.5,19.5,1,3,2,8,#N/A,#N/A,#N/A,59.52380952,33.33333333
2038650,Lansing,KS,Midwest,11265,10-24.9k,3,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,100,100,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,#N/A,#N/A,100,#N/A,0,100,100,100,100,100,100,75,0,100,100,100,#N/A,#N/A,#N/A,#N/A,#N/A,2.5,3,2,3,#N/A,1,3,#N/A,2,3,2.5,3,2.5,2.5,3,18.5,1,3,2,8,#N/A,#N/A,#N/A,54.76190476,33.33333333
2038900,Lawrence,KS,Midwest,87643,50-99.9k,5,2,17.5712835,0.829439193,34.22222222,25,3,29,14,17,37,#N/A,N,100,100,#N/A,100,#N/A,100,100,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,95.41984733,97.08737864,90.90909091,#N/A,0.513446596,11250,460,100,100,17.5712835,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,#N/A,0,#N/A,3,1,4,4,3,2,2,2,3,24,3,3,3,3,2,2.5,4,20.5,1,2,2,6.666666667,51.16666667,51.94444444,55.55555556,64.28571429,22.22222222
2044250,Manhattan,KS,Midwest,52281,50-99.9k,5,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,N,100,100,0,100,#N/A,100,0,0,#N/A,#N/A,#N/A,#N/A,100.6277233,1083.146841,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,75.95,0.780111322,4531.666667,40,100,100,#N/A,#N/A,100,#N/A,100,100,100,100,100,100,100,100,100,100,100,100,#N/A,#N/A,#N/A,3.5,#N/A,4,4,1,3,4,2,2,#N/A,2.5,4,1,2,2,2.5,3,17,1,2,2,6.666666667,#N/A,#N/A,#N/A,47.61904762,22.22222222
2052575,Olathe,KS,Midwest,125872,100-249.9k,6,2,6.077602644,0.258003157,#N/A,20,12,11,18,9,50,#N/A,N,100,100,100,100,100,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12,5,7,41.66666667,100,92.59259259,85.71428571,80,1.987281399,#N/A,#N/A,455,100,100,6.077602644,100,100,100,100,100,100,100,100,100,0,75,100,100,100,#N/A,#N/A,#N/A,#N/A,3,2,4,1,2,3,2,2,#N/A,#N/A,2.5,2.5,2,2.5,2,2.5,3,17,1,1,1,4,#N/A,#N/A,#N/A,47.61904762,0
2062700,Salina,KS,Midwest,47707,25-49.9k,4,2,4.239482675,0.288932857,11.23627778,#N/A,5,25,20,40,10,#N/A,N,100,100,0,0,#N/A,100,0,0,#N/A,#N/A,#N/A,#N/A,55.13779948,593.4978095,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,0.377303121,6000,-31,100,100,4.239482675,100,100,100,100,100,100,100,100,100,0,75,#N/A,0,100,0,#N/A,#N/A,#N/A,1,1,3,2,2,3,2,1,3,18,2,3,1,1,2,1,1,11,1,2,2,6.666666667,35.66666667,26.11111111,33.33333333,19.04761905,22.22222222
2064500,Shawnee,KS,Midwest,62209,50-99.9k,5,2,3.720860326,0.331813242,87.64521015,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,100,0,#N/A,100,100,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4,#N/A,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,0.042453664,880.3333333,#N/A,100,100,3.720860326,100,100,100,100,100,100,100,100,100,0,75,100,0,100,#N/A,#N/A,100,#N/A,1,2,3,4,1,3,3,2,3,22,2,3,2.5,2,2.5,4,3,19,1,#N/A,2,#N/A,#N/A,#N/A,48.14814815,57.14285714,#N/A
2071000,Topeka,KS,Midwest,127473,100-249.9k,6,2,5.741506044,0.284780934,#N/A,#N/A,0,60,33,7,0,#N/A,N,0,100,100,#N/A,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-526,0,100,5.741506044,100,100,75,100,#N/A,100,#N/A,100,100,0,49.75,100,#N/A,100,0,#N/A,#N/A,#N/A,#N/A,1,4,1,1,2,4,1,3,#N/A,2.5,3,2.5,2.5,3,3,2.5,19,1,1,1,4,#N/A,#N/A,#N/A,57.14285714,0
2108902,Bowling Green,KY,South,58067,50-99.9k,5,4,3.003117089,0.175689979,14.53183333,100,19,15,20,13,33,#N/A,N,100,100,100,100,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10,7,3,70,0,#N/A,95.23809524,#N/A,23.25581395,0.206657826,12000,128,100,100,3.003117089,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.5,1,4,2,2,3,4,2,#N/A,#N/A,2,1,1,2,2,2.5,2.5,13,1,#N/A,2,#N/A,#N/A,#N/A,#N/A,28.57142857,#N/A
