"","SAMPLE_ID","SAMP_DATE","LABNO","WUWN.x","GROUP_ID","YEAR","COUNTY","TOWNSHIP","TOWN","RANGE","RANGE_DIR","SECTION","QS","QQS","pH_Qual","pH","pH_Rel","Cond_Qual","Conductivity","Cond_Rel","Alk_Qual","Alkalinity","Alk_Rel","Total.Hardness","Thard_Rel","Nitrate","NO3_Rel","Cl_Qual","Chloride","Cl_Rel","SI_Qual","SI","SI_Rel","As_Qual","Arsenic","As_Rel","Ca_Qual","Calcium","Ca_Rel","Cu_Qual","Copper","Cu_Rel","Fe_Qual","Iron","Fe_Rel","K_Qual","Potassium","K_Rel","Mg_Qual","Magnesium","Mg_Rel","Mn_Qual","Manganese","Mn_Rel","Na_Qual","Sodium","Na_Rel","Pb_Qual","Lead","Pb_Rel","SO4_Qual","Sulfate","SO4_Rel","Zn_Qual","Zinc","Zn_Rel","P_Qual","P","P_Rel","PROJECT_ID","ID","WUWN.y","X1100","X1200","X2110","X2120","X2130","X2140","X3110","X3120","X3210","X3220","X4110","X4120","X4130","X4210","X4220","X4230","X4240","X4250","X4300","X5000","X6100","X6210","X6220","X6230","X6310","X6320","X6330","X6410","X6420","X6430","X6440","X6450","X7000","X8000","X65535","area.x","area2","CASH_PERC","CORN_PERC","DAIRY_PERC","URBAN_area","URBAN_PERC","HAY_PERC","PASTURE_PERC","AG_area","AG_PERC","POT_VEG_PERC","Excessively.drained","Somewhat.excessively.drained","Well.Drained","Moderately.well.drained","Somewhat.poorly.drained","Poorly.drained","Very.poorly.drained","Water","area.ssurgo","area_ssurgo_nowater","perc_wd","perc_pd","perc_vpd","perc_sed","perc_spd","perc_mwd","perc_ed","weighted.rank","LONGITUDE","LATITUDE","Construction.Date","Well.Bottom..ft","Static.Water.Level..ft","Casing.Bottom..ft","Casing.Below.Water.Table..ft..","Depth.to.Bedrock","Bedrock.Top","Well.Finished","Comments","cnt","cnt_Thard","THard","Top.Bedrock","HAY_PAST","AG_HAY_PAST","ROWCROP","DB_WT","WELL_DEPTH_CAT","DRAIN_CAT","AG_CAT","HAY_CAT","PASTURE_CAT","HAY_PAST_CAT","DAIRY_CAT","ROWCROP_CAT","AG_HAY_PAST_CAT","URBAN_CAT"
"346",135535,"5/9/2023","2300291-LX","IA453",603,2023,"JEFFERSON","CONCORD",7,16,"E",27,"NW","NE",NA,8.07,1,NA,1567,1,NA,480,1,528,1,0.05,1,NA,179,1,NA,1,1,"<",0.005,1,"",109.8,1,"<",0.001,1,"",0.136,1,"",1.684,1,"",61.72,1,"",0.018,1,NA,161.3,1,"<",0.004,1,NA,114.11,1,"",0.006,1,"<",0.005,1,30409,1644,"IA453",NA,105300,503100,NA,91800,NA,59400,152100,NA,133200,NA,34200,NA,NA,NA,28800,151200,18900,NA,90000,NA,232200,NA,1800,74700,NA,NA,242100,NA,25200,32400,NA,NA,NA,NA,1976400,1976400,0.254553734,0,0.046448087,105300,0.053278689,0.030054645,0.076958106,594900,0.301001821,0,NA,30392.4,601486.8,84285.9,252150.9,162033.9,720229.2,NA,1978510,1850579.1,0.325026258,0.087558484,0.389191254,0.016423183,0.136255132,0.045545689,0,2.878926764,-88.5950863,43.04819418,34641,127,35,60,25,43,NA,NA,NA,1,0,528,NA,0.107012751,0.408014572,0.254553734,25,"0-25 FT","Somewhat Poorly Drained","25-50%","0-25%","0-25%","0-25%","0-25%","25-50%","25-50%","5-30%"
"347",135536,"5/9/2023","2300291-LZ","QL960",603,2023,"JEFFERSON","FARMINGTON",7,15,"E",25,"NE","SE",NA,8.06,1,NA,786,1,NA,366,1,427,1,0.05,1,NA,23.1,1,NA,0.8,1,"<",0.005,1,"",92.59,1,"<",0.001,1,"<",0.007,1,"",1.488,1,"",47.54,1,"",0.06,1,NA,6.865,1,"<",0.004,1,NA,43.66,1,"<",0.006,1,"<",0.005,1,30411,1395,"QL960",NA,73800,494100,NA,433800,13500,78300,290700,NA,62100,NA,NA,NA,NA,NA,NA,184500,5400,NA,NA,NA,NA,NA,80100,NA,NA,NA,103500,NA,51300,108900,NA,NA,NA,NA,1980000,1980000,0.249545455,0,0.219090909,73800,0.037272727,0.039545455,0.146818182,941400,0.475454545,0.006818182,NA,33396.3,783841.2,178820.4,486278.4,349335.9,145777.5,NA,1978510,1977449.7,0.396389956,0.176659816,0.073719954,0.016888571,0.245911893,0.09042981,0,3.609775713,-88.6615907,43.04292796,37815,121,8,41,33,19,NA,NA,NA,1,0,427,NA,0.186363637,0.661818182,0.249545455,33,"25-50 FT","Moderately Well Drained","25-50%","0-25%","0-25%","0-25%","0-25%","0-25%","50-75%","2.5-5%"
"348",135537,"4/30/2023","2300291-MA","RS641",603,2023,"JEFFERSON","SULLIVAN",6,16,"E",17,"SE","NW",NA,8.26,1,NA,826,1,NA,360,1,NA,5,0.05,1,NA,23.8,1,NA,-0.9,5,"",0.008,1,"",0.364,5,"<",0.001,1,"",0.012,5,"",0.187,1,"",0.152,5,"<",0.001,1,NA,202.7,5,"<",0.004,1,NA,46.15,1,"<",0.006,1,"",0.013,1,30412,1322,"RS641",24300,648000,59400,NA,230400,NA,36000,138600,NA,156600,NA,NA,NA,NA,NA,NA,202500,2700,NA,10800,112500,40500,NA,123300,66600,NA,NA,96300,4500,NA,29700,NA,NA,NA,NA,1982700,1982700,0.029959147,0,0.116205175,672300,0.339083069,0.018157059,0.069904675,289800,0.146164321,0,NA,38343.9,1020442.5,69443.1,357110.7,205502.1,168571.8,NA,1978510,1859414.1,0.548797871,0.110519814,0.090658557,0.020621496,0.192055497,0.037346764,0,3.904970066,-88.62952061,42.9791172,37943,145,4,42,38,20,NA,NA,NA,1,1,1,NA,0.088061734,0.234226055,0.029959147,38,"25-50 FT","Moderately Well Drained","0-25%","0-25%","0-25%","0-25%","0-25%","0-25%","0-25%","30-100%"
"349",135538,"5/4/2023","2300291-MB","YF442",603,2023,"JEFFERSON","KOSHKONONG",5,14,"E",10,"SE","SW",NA,8.09,1,NA,1087,1,NA,360,1,397,1,4.1,1,NA,123,1,NA,0.8,1,"<",0.005,1,"",88.59,1,"",1.368,1,"",0.227,1,"",4.467,1,"",42.7,1,"",0.005,1,NA,80.81,1,"",0.133,1,NA,24.67,1,"",1.111,1,"",0.016,1,30413,2364,"YF442",132300,991800,74700,19800,121500,NA,5400,153900,NA,3600,NA,63000,NA,NA,NA,NA,233100,NA,NA,NA,NA,NA,NA,21600,66600,NA,NA,4500,NA,62100,NA,NA,27000,NA,NA,1980900,1980900,0.037710132,0.009995457,0.061335756,1124100,0.567469332,0.002726034,0.077691958,216000,0.109041345,0,NA,312759,1133883.9,219638.1,142596.9,NA,163270.8,NA,1978510,1972148.7,0.574948481,0,0.082788281,0.15858794,0.072305349,0.111369949,0,4.571454171,-88.82560267,42.90254437,40598,122,50,76,26,75,NA,NA,NA,1,0,397,NA,0.080417992,0.189459337,0.047705589,26,"25-50 FT","Well Drained","0-25%","0-25%","0-25%","0-25%","0-25%","0-25%","0-25%","30-100%"
"350",135539,"5/8/2023","2300291-MC","QL737",603,2023,"JEFFERSON","KOSHKONONG",5,14,"E",15,"NW","NW",NA,8.08,1,NA,1329,1,NA,380,1,458,1,12.6,1,NA,172,1,NA,0.9,1,"",0.005,1,"",102.6,1,"",0.163,1,"",0.091,1,"",4.355,1,"",49.03,1,"",0.002,1,NA,110.4,1,"",0.034,1,NA,26.29,1,"",0.448,1,"<",0.005,1,30414,2770,"QL737",94500,1269000,NA,8100,61200,NA,10800,131400,NA,79200,NA,80100,NA,NA,NA,13500,139500,NA,NA,NA,NA,NA,NA,50400,3600,NA,NA,43200,NA,NA,NA,NA,NA,NA,NA,1984500,1984500,0,0.004081633,0.030839002,1363500,0.68707483,0.005442177,0.066213152,69300,0.034920635,0,NA,192779.7,1318182,142596.9,218401.2,41171.1,61845,NA,1978510,1974975.9,0.667442069,0.020846381,0.031314306,0.097611166,0.110584235,0.072201843,0,4.616444484,-88.83513529,42.90129638,37160,165,39,64,25,7,NA,NA,NA,1,0,458,NA,0.071655329,0.106575964,0.004081633,25,"0-25 FT","Well Drained","0-25%","0-25%","0-25%","0-25%","0-25%","0-25%","0-25%","30-100%"
"351",135540,"6/1/2023","2300291-ME","HR702",603,2023,"JEFFERSON","KOSHKONONG",5,14,"E",15,"SW","NE",NA,8.16,1,NA,784,1,NA,285,1,404,1,14.5,1,NA,35.3,1,NA,0.8,1,"<",0.005,1,"",87.98,1,"",0.044,1,"<",0.007,1,"",0.894,1,"",44.82,1,"<",0.001,1,NA,6.689,1,"<",0.004,1,NA,35.4,1,"",0.021,1,"<",0.005,1,30416,2302,"HR702",18000,399600,21600,520200,60300,NA,19800,130500,NA,120600,NA,119700,NA,NA,NA,13500,239400,NA,NA,NA,NA,NA,NA,71100,76500,NA,NA,56700,NA,110700,NA,NA,NA,NA,NA,1978200,1978200,0.010919017,0.262966333,0.030482257,417600,0.211101001,0.010009099,0.065969063,602100,0.304367607,0,NA,306927.9,597776.1,253917.9,599719.8,34279.8,180940.8,NA,1978510,1973562.3,0.302891933,0.017369505,0.091682335,0.155519742,0.303876802,0.128659683,0,4.000268601,-88.83110416,42.89446101,34409,183,38,140,102,140,NA,NA,NA,1,0,404,NA,0.075978162,0.380345769,0.27388535,102,"> 100 FT","Moderately Well Drained","25-50%","0-25%","0-25%","0-25%","0-25%","25-50%","25-50%","5-30%"
"352",135541,"5/1/2023","2300291-MF","WK950",603,2023,"JEFFERSON","WATERTOWN",8,15,"E",27,"NE","SW",NA,8.18,1,NA,810,1,NA,359,1,451,1,0.05,1,NA,22.1,1,NA,1,1,"<",0.005,1,"",96.74,1,"",0.003,1,"",0.167,2,"",1.008,1,"",50.91,1,"",0.209,1,NA,5.07,1,"<",0.004,1,NA,68.84,1,"<",0.006,1,"<",0.005,1,30417,618,"WK950",NA,26100,561600,473400,337500,NA,81900,80100,NA,11700,NA,NA,NA,NA,NA,NA,NA,6300,NA,NA,NA,NA,21600,142200,1800,NA,NA,196200,NA,36900,NA,NA,NA,NA,NA,1977300,1977300,0.284023669,0.239417387,0.170687301,26100,0.013199818,0.041420118,0.040509786,1372500,0.694128357,0,NA,30922.5,499530.9,54777,208682.7,217341,966549,NA,1978510,1977803.1,0.25256857,0.10989011,0.488698294,0.015634772,0.105512374,0.027695881,0,2.492450639,-88.70133682,43.13033563,39378,222,29,154,125,154,NA,NA,NA,1,0,451,NA,0.081929904,0.776058261,0.523441056,125,"> 100 FT","Poorly Drained","50-75%","0-25%","0-25%","0-25%","0-25%","50-75%","75-100%","0-2.5%"
"353",135542,"5/8/2023","2300291-MG","ZS888",603,2023,"JEFFERSON","LAKE MILLS",7,13,"E",10,"NW","SE",NA,8.2,1,NA,791,1,NA,358,1,437,1,3,1,NA,21.6,1,NA,1,1,"",0.007,1,"",94.04,1,"",0.002,1,"<",0.007,5,"",1.403,1,"",49.01,1,"<",0.001,1,NA,4.373,1,"<",0.004,1,NA,46.04,1,"",0.01,1,"<",0.005,1,30418,1617,"ZS888",NA,287100,330300,NA,246600,NA,90900,87300,NA,45900,NA,17100,NA,NA,NA,9000,523800,12600,NA,63900,NA,NA,NA,88200,58500,NA,NA,108900,NA,NA,NA,NA,NA,NA,NA,1970100,1970100,0.167656464,0,0.125171311,287100,0.145728643,0.04613979,0.044312471,576900,0.292827775,0,NA,19260.3,1236723.3,190836,136765.8,90823.8,239251.8,NA,1978510,1913661,0.646260388,0.047460757,0.125023084,0.010064635,0.071468144,0.099722992,0,4.124930748,-88.94412162,43.09069985,43349,162,27,93,66,90,NA,NA,NA,1,0,437,NA,0.090452261,0.383280036,0.167656464,66,"50-75 FT","Moderately Well Drained","25-50%","0-25%","0-25%","0-25%","0-25%","0-25%","25-50%","5-30%"
"354",135543,"5/23/2023","2300291-MI","VM115",603,2023,"JEFFERSON","OAKLAND",6,13,"E",21,"NW","NE",NA,8.27,1,NA,957,1,NA,295,1,327,1,6.1,1,NA,114,1,NA,0.8,1,"",0.008,1,"",68.4,1,"",0.026,1,"",0.008,1,"",4.538,1,"",37.85,1,"<",0.001,1,NA,62.14,1,"<",0.004,1,NA,17.67,1,"",0.041,1,"<",0.005,1,30420,1951,"VM115",6300,75600,1197000,NA,103500,NA,29700,23400,128700,275400,NA,NA,NA,NA,NA,NA,97200,NA,NA,NA,NA,16200,NA,22500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975500,1975500,0.605922551,0,0.0523918,81900,0.041457859,0.015034169,0.011845103,1300500,0.658314351,0,NA,76687.8,1418547.6,274415.1,120509.4,7951.5,60961.5,NA,1978510,1959072.9,0.724091278,0.004058808,0.031117525,0.039144945,0.061513484,0.14007396,0,4.639397493,-88.96437802,42.97717103,38807,120,19,61,42,14,NA,NA,NA,1,0,327,NA,0.026879272,0.685193623,0.605922551,42,"25-50 FT","Well Drained","50-75%","0-25%","0-25%","0-25%","0-25%","50-75%","50-75%","2.5-5%"
"355",135544,"5/3/2023","2300291-MJ","CB355",603,2023,"JEFFERSON","IXONIA",8,16,"E",21,"NE","NW",NA,8.2,1,NA,827,1,NA,356,1,442,1,0.05,1,NA,33.7,1,NA,1,1,"<",0.005,1,"",92.65,1,"",0.003,1,"<",0.007,1,"",1.556,1,"",51.17,1,"",0.023,1,NA,10.13,1,"<",0.004,1,NA,61.22,1,"",0.02,1,"<",0.005,1,30421,863,"CB355",36900,459900,538200,NA,348300,NA,6300,108000,NA,87300,NA,8100,NA,NA,NA,NA,NA,NA,NA,NA,NA,29700,NA,148500,126000,NA,NA,56700,NA,NA,26100,NA,NA,NA,NA,1980000,1980000,0.271818182,0,0.175909091,496800,0.250909091,0.003181818,0.054545455,886500,0.447727273,0,NA,12545.7,617566.5,34809.9,521441.7,24031.2,763874.1,NA,1978510,1974269.1,0.312807661,0.012172201,0.386914884,0.006354605,0.264118858,0.017631791,0,2.876308959,-88.60645775,43.14962484,33618,125,55,82,27,82,NA,NA,NA,1,0,442,NA,0.057727273,0.505454546,0.271818182,27,"25-50 FT","Somewhat Poorly Drained","25-50%","0-25%","0-25%","0-25%","0-25%","25-50%","50-75%","5-30%"
"356",135545,"5/5/2023","2300291-MK","RS018",603,2023,"JEFFERSON","KOSHKONONG",5,14,"E",15,"NW","SE",NA,8.23,1,NA,842,1,NA,326,1,420,1,10.3,1,NA,44.5,1,NA,0.9,1,"<",0.005,1,"",91.7,1,"",0.007,1,"<",0.007,1,"",1.502,1,"",46.47,1,"<",0.001,1,NA,19.35,1,"<",0.004,1,NA,34.83,1,"<",0.006,1,"<",0.005,1,30422,2706,"RS018",24300,941400,NA,155700,38700,NA,19800,180000,NA,83700,NA,119700,NA,NA,NA,13500,274500,NA,NA,NA,NA,NA,NA,50400,40500,NA,NA,15300,NA,17100,NA,NA,NA,NA,NA,1974600,1974600,0,0.078851413,0.019598906,965700,0.489061076,0.010027347,0.091157703,194400,0.098450319,0,NA,360291.3,1029454.2,214690.5,220168.2,10955.4,138532.8,NA,1978510,1974092.4,0.521482277,0.005549588,0.070175439,0.182509846,0.111528822,0.108754028,0,4.553347655,-88.83012671,42.89827868,37862,143,35,86,51,86,NA,NA,NA,1,0,420,NA,0.10118505,0.199635369,0.078851413,51,"50-75 FT","Well Drained","0-25%","0-25%","0-25%","0-25%","0-25%","0-25%","0-25%","30-100%"
"357",135546,"5/20/2023","2300291-ML","XT515",603,2023,"JEFFERSON","PALMYRA",5,16,"E",1,"SE","SE",NA,8.17,1,NA,779,1,NA,315,1,429,1,10.6,1,NA,15.2,1,NA,0.9,1,"<",0.005,1,"",94.23,1,"",0.004,1,"<",0.007,1,"",1.269,1,"",47.09,1,"<",0.001,1,NA,3.412,1,"<",0.004,1,NA,58.18,1,"",0.009,1,"<",0.005,1,30423,1889,"XT515",NA,51300,804600,18000,105300,NA,120600,248400,NA,245700,NA,NA,NA,NA,NA,13500,18000,NA,NA,117000,NA,61200,NA,164700,16200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1984500,1984500,0.405442177,0.009070295,0.053061224,51300,0.02585034,0.060770975,0.125170068,927900,0.467573696,0,NA,175109.7,708036.9,29155.5,6007.8,56367.3,132701.7,NA,1978510,1107378.9,0.639380884,0.050901548,0.119834051,0.158129887,0.005425243,0.026328387,0,4.488910164,-88.54293883,42.9174645,42321,100,37,86,49,86,NA,NA,NA,1,0,429,NA,0.185941043,0.653514739,0.414512472,49,"25-50 FT","Moderately Well Drained","25-50%","0-25%","0-25%","0-25%","0-25%","25-50%","50-75%","2.5-5%"
"358",135547,"5/3/2023","2300291-MM","FM823",603,2023,"JEFFERSON","Cold Spring",5,15,"E",3,"SW","SW",NA,8.24,1,NA,518,1,NA,293,1,292,1,0.05,1,NA,1.3,1,NA,0.8,1,"",0.006,1,"",62.23,1,"<",0.001,1,"",0.734,1,"",1.274,1,"",33.11,1,"",0.316,1,NA,1.842,1,"<",0.004,1,NA,0.99,1,"<",0.006,1,"<",0.005,1,30424,2605,"FM823",15300,15300,822600,NA,606600,NA,73800,271800,NA,20700,NA,NA,NA,NA,NA,NA,63000,10800,NA,NA,NA,NA,NA,5400,10800,NA,NA,9000,11700,37800,NA,NA,NA,NA,NA,1974600,1974600,0.416590702,0,0.307201459,30600,0.015496809,0.037374658,0.137648131,1429200,0.72379216,0,NA,99128.7,613502.4,185181.6,473556,213807,391743.9,NA,1978510,1976919.6,0.310332499,0.108151591,0.198158742,0.05014301,0.239542367,0.093671791,0,3.360296747,-88.71686052,42.91831234,34054,325,60,305,245,290,NA,NA,NA,1,0,292,NA,0.175022789,0.898814949,0.416590702,245,"> 100 FT","Somewhat Poorly Drained","50-75%","0-25%","0-25%","0-25%","25-50%","25-50%","75-100%","0-2.5%"
"359",135548,"5/1/2023","2300291-MN","NN266",603,2023,"JEFFERSON","IXONIA",8,16,"E",15,"SW","NW",NA,8.2,1,NA,778,1,NA,368,1,437,1,0.05,1,NA,30.7,1,NA,1,1,"<",0.005,1,"",93.23,1,"",0.003,1,"",0.256,1,"",1.4,1,"",49.51,1,"",0.02,1,NA,5.551,1,"<",0.004,1,NA,29.13,1,"",0.098,1,"<",0.005,1,30425,509,"NN266",NA,67500,211500,NA,1197000,NA,44100,157500,NA,125100,NA,NA,NA,NA,NA,NA,4500,NA,NA,NA,NA,32400,NA,14400,94500,NA,NA,27900,NA,NA,NA,NA,NA,NA,NA,1976400,1976400,0.10701275,0,0.60564663,67500,0.034153005,0.022313297,0.079690346,1408500,0.712659381,0,NA,3003.9,683652.3,138709.5,485571.6,15019.5,651139.5,NA,1978510,1977096.3,0.34578604,0.007596747,0.329341317,0.001519349,0.245598356,0.070158191,0,3.100008937,-88.59666685,43.15748469,36406,222,90,71,-19,71,NA,NA,NA,1,0,437,NA,0.102003643,0.814663024,0.10701275,-19,"ABOVE","Somewhat Poorly Drained","50-75%","0-25%","0-25%","0-25%","50-75%","0-25%","75-100%","2.5-5%"
"360",135549,"6/1/2023","2300291-MO","GE176",603,2023,"JEFFERSON","AZTALAN",7,14,"E",19,"NE","SE",NA,8.2,1,NA,808,1,NA,313,1,418,1,13.3,1,NA,35.9,1,NA,0.9,1,"<",0.005,1,"",89.51,1,"",0.004,1,"<",0.007,1,"",0.74,1,"",47.31,1,"<",0.001,1,NA,12.32,1,"<",0.004,1,NA,27.83,1,"<",0.006,1,"",0.009,1,30426,1230,"GE176",NA,8100,1525500,NA,178200,NA,76500,41400,NA,18900,NA,NA,NA,NA,NA,NA,24300,NA,NA,NA,NA,NA,NA,91800,NA,NA,NA,9900,NA,NA,NA,NA,NA,NA,NA,1974600,1974600,0.772561531,0,0.090246126,8100,0.004102097,0.038742024,0.020966272,1703700,0.862807657,0,NA,25091.4,1181239.5,238191.6,126870.6,285193.8,120509.4,NA,1978510,1977096.3,0.597461793,0.144248816,0.060952721,0.012691036,0.064170167,0.120475467,0,4.087317902,-88.8787132,43.06037816,34561,210,41,74,33,74,NA,NA,NA,1,0,418,NA,0.059708296,0.922515953,0.772561531,33,"25-50 FT","Moderately Well Drained","75-100%","0-25%","0-25%","0-25%","0-25%","75-100%","75-100%","0-2.5%"
"361",135550,"5/16/2023","2300291-MQ","MB282",603,2023,"JEFFERSON","COLD SPRING",5,15,"E",25,"NW","NW",NA,8.16,1,NA,726,1,NA,341,1,398,1,0.05,1,NA,20.5,1,NA,0.9,1,"<",0.005,1,"",86.76,1,"",0.025,1,"",0.507,1,"",1.613,1,"",44.06,1,"",0.043,1,NA,8.74,1,"<",0.004,1,NA,40.51,1,"",0.018,1,"<",0.005,1,30428,256,"MB282",NA,43200,868500,900,762300,NA,18000,110700,NA,24300,NA,NA,NA,NA,NA,11700,131400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1971000,1971000,0.440639269,0.000456621,0.386757991,43200,0.021917808,0.00913242,0.056164384,1631700,0.827853881,0,NA,142950.3,109554,97185,563142.9,175109.7,890391.3,NA,1978510,1978333.2,0.05537692,0.088513755,0.450071454,0.072257949,0.284655234,0.049124687,0,2.387995713,-88.67847394,42.86977286,35702,145,21,76,55,76,NA,NA,NA,1,0,398,NA,0.065296804,0.893150685,0.44109589,55,"50-75 FT","Poorly Drained","75-100%","0-25%","0-25%","0-25%","25-50%","25-50%","75-100%","0-2.5%"
"362",135551,"4/30/2023","2300291-MR","UK905",603,2023,"JEFFERSON","WATERTOWN",8,15,"E",30,"SE","SW",NA,8.24,1,NA,673,1,NA,357,1,386,1,0.05,1,NA,5.2,1,NA,0.9,1,"<",0.005,1,"",78.25,1,"<",0.001,1,"",0.057,1,"",1.336,1,"",46.32,1,"",0.337,1,NA,3.579,1,"<",0.004,1,NA,26.74,1,"<",0.006,1,"<",0.005,1,30429,385,"UK905",NA,71100,293400,NA,146700,NA,97200,225900,23400,234900,NA,23400,NA,NA,NA,NA,82800,NA,NA,53100,NA,65700,NA,208800,41400,NA,NA,NA,NA,373500,36900,NA,NA,NA,NA,1978200,1978200,0.148316652,0,0.074158326,71100,0.035941765,0.049135578,0.114194722,440100,0.222474977,0,NA,42231.3,437862.6,158853.3,545649.6,161857.2,607671.3,NA,1978510,1954125.3,0.224070892,0.082828466,0.310968442,0.021611357,0.279229587,0.081291256,0,2.889501763,-88.76266337,43.12742408,39349,155,4,155,151,NA,NA,NA,NA,1,0,386,NA,0.1633303,0.385805277,0.148316652,151,"> 100 FT","Somewhat Poorly Drained","0-25%","0-25%","0-25%","0-25%","0-25%","0-25%","25-50%","2.5-5%"
"363",135552,"5/1/2023","2300291-MT","SG007",603,2023,"JEFFERSON","COLD SPRING",5,15,"E",34,"NE","SW",NA,8.1,1,NA,1008,1,NA,470,1,541,1,0.05,1,NA,45.9,1,NA,1.1,1,"<",0.005,1,"",127,1,"",0.002,1,"<",0.007,5,"",0.981,1,"",54.29,1,"",0.035,1,NA,21.08,1,"<",0.004,1,NA,41.11,1,"<",0.006,1,"<",0.005,1,30431,252,"SG007",28800,133200,1035000,101700,325800,NA,11700,67500,NA,98100,NA,NA,NA,NA,NA,45000,78300,NA,NA,NA,NA,NA,NA,35100,9900,NA,9900,NA,NA,NA,NA,NA,NA,NA,NA,1980000,1980000,0.522727273,0.051363636,0.164545455,162000,0.081818182,0.005909091,0.034090909,1462500,0.738636364,0,NA,48592.5,721112.7,125810.4,491932.8,83225.7,507482.4,NA,1978510,1978156.5,0.36453774,0.042072354,0.2565431,0.024564538,0.248682448,0.063599821,0,3.311210362,-88.70429373,42.85133376,38021,165,45,63,18,63,NA,NA,NA,1,0,541,NA,0.04,0.778636364,0.574090909,18,"0-25 FT","Somewhat Poorly Drained","50-75%","0-25%","0-25%","0-25%","0-25%","50-75%","75-100%","5-30%"
"364",135553,"5/9/2023","2300291-MU","ME388",603,2023,"JEFFERSON","LAKE MILLS",7,13,"E",11,"NE","SE",NA,8.25,1,NA,912,1,NA,338,1,437,1,0.05,1,NA,85.8,1,NA,1,1,"<",0.005,1,"",91.56,1,"",0.008,1,"<",0.007,5,"",1.571,1,"",50.66,1,"",0.023,1,NA,28.25,1,"<",0.004,1,NA,35.51,1,"",0.01,1,"<",0.005,1,30432,1485,"ME388",118800,718200,58500,175500,52200,NA,24300,58500,NA,27000,NA,NA,NA,NA,NA,NA,208800,NA,NA,476100,NA,NA,NA,23400,NA,NA,NA,17100,NA,23400,NA,NA,NA,NA,NA,1981800,1981800,0.029518619,0.088555858,0.026339691,837000,0.422343324,0.01226158,0.029518619,286200,0.144414169,0,NA,31982.7,723409.8,306574.5,204795.3,5301,271411.2,NA,1978510,1543474.5,0.468689181,0.003434459,0.175844305,0.020721236,0.132684602,0.198626216,0,3.84304522,-88.91740579,43.09120381,35706,178,17,136,119,136,NA,NA,NA,1,0,437,NA,0.041780199,0.186194368,0.118074477,119,"> 100 FT","Moderately Well Drained","0-25%","0-25%","0-25%","0-25%","0-25%","0-25%","0-25%","30-100%"
"365",135554,"5/10/2023","2300291-MV","SE563",603,2023,"JEFFERSON","LAKE MILLS",7,13,"E",10,"NE","SW",NA,8.19,1,NA,1040,1,NA,349,1,498,1,1.8,1,NA,113,1,NA,1,1,"<",0.005,1,"",104.1,1,"",0.046,1,"<",0.007,1,"",1.764,1,"",57.75,1,"<",0.001,1,NA,30.14,1,"<",0.004,1,NA,41.33,1,"",0.013,1,"<",0.005,1,30433,1027,"SE563",6300,329400,378900,NA,148500,NA,52200,13500,NA,63000,NA,NA,NA,NA,NA,4500,378900,NA,NA,436500,NA,NA,NA,45900,58500,NA,NA,58500,NA,NA,NA,NA,NA,NA,NA,1974600,1974600,0.191886964,0,0.075205105,335700,0.170009116,0.026435734,0.006836828,527400,0.267092069,0,NA,18553.5,969729.6,226706.1,90647.1,75274.2,136942.5,NA,1978510,1517853,0.638882421,0.049592549,0.090221187,0.012223516,0.059720605,0.149359721,0,4.233760186,-88.93969569,43.09191669,38155,183,60,154,94,154,NA,NA,NA,1,0,498,NA,0.033272562,0.300364631,0.191886964,94,"75-100 FT","Moderately Well Drained","25-50%","0-25%","0-25%","0-25%","0-25%","0-25%","25-50%","5-30%"
"366",135555,"5/2/2023","2300291-MW","RY782",603,2023,"JEFFERSON","MILFORD",8,14,"E",24,"NW","NW",NA,8.26,1,NA,567,1,NA,318,1,312,1,0.05,1,NA,2,1,NA,0.9,1,"",0.005,1,"",68.69,1,"",0.004,1,"",1.936,1,"",1.447,1,"",34.18,1,"",0.051,1,NA,3.911,1,"<",0.004,1,NA,5.55,1,"<",0.006,1,"",0.044,1,30434,355,"RY782",NA,20700,1341900,NA,174600,NA,62100,28800,NA,24300,NA,NA,NA,NA,NA,NA,64800,NA,NA,NA,NA,NA,NA,NA,9000,NA,NA,NA,NA,210600,37800,NA,NA,NA,NA,1974600,1974600,0.679580675,0,0.088422972,20700,0.010483136,0.031449407,0.014585232,1516500,0.768003646,0,NA,30392.4,519144.6,194193.3,707330.1,376371,150371.7,NA,1978510,1977803.1,0.262485482,0.190297507,0.076029661,0.015366747,0.357634236,0.098186366,0,3.326900742,-88.78888373,43.14992745,37460,190,13,168,155,166,NA,NA,NA,1,0,312,NA,0.046034639,0.814038285,0.679580675,155,"> 100 FT","Somewhat Poorly Drained","75-100%","0-25%","0-25%","0-25%","0-25%","50-75%","75-100%","0-2.5%"
