PROJECT_ID,cnt.x,mean_no3.x,SAMPLE_ID,SAMP_DATE,LABNO,WUWN,GROUP_ID,YEAR,COUNTY,TOWNSHIP,TOWN,RANGE,RANGE_DIR,SECTION,QS,QQS,pH_Qual,pH,pH_Rel,Cond_Qual,Conductivity,Cond_Rel,Alk_Qual,Alkalinity,Alk_Rel,Thard_Qual,Total.Hardness,Thard_Rel,NO3_Qual,Nitrate,NO3_Rel,Cl_Qual,Chloride,Cl_Rel,SI_Qual,SI,SI_Rel,Bact_Qual,Bacteria,Bact_Rel,Ecoli_Qual,Ecoli,Ecoli_Rel,Tri_Qual,Triazine,Tri_Rel,DACT_Qual,DACT,DACT_Rel,As_Qual,Arsenic,As_Rel,Ca_Qual,Calcium,Ca_Rel,Cu_Qual,Copper,Cu_Rel,Fe_Qual,Iron,Fe_Rel,K_Qual,Potassium,K_Rel,Mg_Qual,Magnesium,Mg_Rel,Mn_Qual,Manganese,Mn_Rel,Na_Qual,Sodium,Na_Rel,Pb_Qual,Lead,Pb_Rel,SO4_Qual,Sulfate,SO4_Rel,Zn_Qual,Zinc,Zn_Rel,COMMENT,PROJECT_ID,LONGITUDE,LATITUDE,cnt.y,cnt_Thard,THard,cnt,mean_no3.y,DATE,X..i...1.x,NO3_PVALUE,NO3_SLOPE,mean_Cl.y,CL_PVALUE,CL_SLOPE
10603,9,6.433333333,66137,6/11/2007,21107037,,297,2007,CALUMET,CHILTON,18,19,E,2,SE,SE,NA,7.51,1,NA,648,1,,340,1,,372,1,,6.6,1,,26.9,1,NA,0.5,1,NA,0,1,NA,NA,NA,<,0.05,1,,NA,NA,<,0.003,1,,77.5,1,,0.159,1,,0.003,1,,2.4,1,,43.3,1,<,0.001,1,,8.7,1,,0.002,1,NA,24.1,1,,0.396,1,,10603,-88.18315656,44.05422722,1,0,372,1,6.433333333,6/11/2007,df1$Nitrate,0.07633274,0.233333333,22.9875,0.798965772,0.2
10603,9,6.433333333,69004,4/7/2008,5408068,,310,2008,CALUMET,CHILTON,18,19,E,2,SE,SE,NA,8.41,1,NA,672,1,,312,1,,380,1,,5.8,1,,23.8,1,NA,1.4,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10603,-88.18315656,44.05422722,1,0,380,1,6.433333333,4/7/2008,df1$Nitrate,0.07633274,0.233333333,22.9875,0.798965772,0.2
10603,9,6.433333333,79432,6/20/2011,243-11-14,LV881,356,2011,CALUMET,CHILTON,18,19,E,2,SE,SE,NA,7.67,1,NA,735,1,,328,1,,384,1,,5.9,1,,26.9,1,NA,0.4,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10603,-88.18315656,44.05422722,1,0,384,1,6.433333333,6/20/2011,df1$Nitrate,0.07633274,0.233333333,22.9875,0.798965772,0.2
10603,9,6.433333333,82733,6/25/2012,276-12-12,LV881,371,2012,CALUMET,CHILTON,18,19,E,2,SE,SE,NA,7.66,1,NA,712,1,,324,1,,380,1,,6.7,1,,26.9,1,NA,0.4,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10603,-88.18315656,44.05422722,1,0,380,1,6.433333333,6/25/2012,df1$Nitrate,0.07633274,0.233333333,22.9875,0.798965772,0.2
10603,9,6.433333333,99251,6/5/2017,17-249-44,LV881,435,2017,CALUMET,CHILTON,18,19,E,2,SE,SE,NA,7.52,1,NA,747,1,,330,1,,387,1,,8,1,,26.4,1,NA,0.3,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,0.004,1,,81.9,1,,0.273,1,<,0.003,1,,2.4,1,,43.2,1,<,0.001,1,,9.2,1,<,0.001,1,NA,27.1,1,,0.454,1,,10603,-88.18315656,44.05422722,1,0,387,1,6.433333333,6/5/2017,df1$Nitrate,0.07633274,0.233333333,22.9875,0.798965772,0.2
10603,9,6.433333333,127231,5/9/2022,2200231-AA,LV881,570,2022,CALUMET,CHILTON,18,19,E,2,SE,SE,NA,7.96,1,NA,730,1,,334,1,,374,1,,7.6,1,,8,1,NA,0.7,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10603,-88.18315656,44.05422722,1,0,374,1,6.433333333,5/9/2022,df1$Nitrate,0.07633274,0.233333333,22.9875,0.798965772,0.2
10604,7,1.45,57686,8/2/2004,505875,,1,2004,CALUMET,NEW HOLSTEIN,17,20,E,33,NW,NW,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,3.7,1,,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10604,-88.12239598,43.90423327,1,1,1,1,1.45,8/2/2004,df1$Nitrate,0.006863795,-0.525,119.1,0.060289174,12.75
10604,7,1.45,63266,7/17/2006,109099,,1,2006,CALUMET,NEW HOLSTEIN,17,20,E,33,NW,NW,NA,8.03,1,NA,802,1,,285,1,,385,1,,1.9,1,,94,1,NA,1,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10604,-88.12239598,43.90423327,1,0,385,1,1.45,7/17/2006,df1$Nitrate,0.006863795,-0.525,119.1,0.060289174,12.75
10604,7,1.45,67083,8/27/2007,958283-A,,1,2007,CALUMET,NEW HOLSTEIN,17,20,E,33,NW,NW,NA,8.21,1,NA,909,1,,284,1,,444,1,,2.1,1,,114,1,NA,1.2,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10604,-88.12239598,43.90423327,1,0,444,1,1.45,8/27/2007,df1$Nitrate,0.006863795,-0.525,119.1,0.060289174,12.75
10604,7,1.45,69868,7/7/2008,984127,,1,2008,CALUMET,NEW HOLSTEIN,17,20,E,33,NW,NW,NA,8.02,1,NA,823,1,,272,1,,400,1,,1.2,1,,95.6,1,NA,0.9,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10604,-88.12239598,43.90423327,1,0,400,1,1.45,7/7/2008,df1$Nitrate,0.006863795,-0.525,119.1,0.060289174,12.75
10604,7,1.45,74069,10/5/2009,143411,,1,2009,CALUMET,NEW HOLSTEIN,17,20,E,33,NW,NW,NA,4.87,1,NA,885,1,,288,1,,392,1,,1.1,1,,103,1,NA,-2.2,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10604,-88.12239598,43.90423327,1,0,392,1,1.45,10/5/2009,df1$Nitrate,0.006863795,-0.525,119.1,0.060289174,12.75
10604,7,1.45,103995,5/7/2018,18-157-176,,452,2018,CALUMET,NEW HOLSTEIN,17,20,E,33,NW,NW,NA,7.81,1,NA,1012,1,,279,1,,460,1,,0.1,1,,143,1,NA,0.5,1,NA,0,1,NA,NA,NA,,NA,NA,<,0.1,1,<,0.005,1,,38.5,5,,0.024,1,,0.026,5,,0.8,1,,31.2,5,,0.026,1,,144.8,5,<,0.005,1,NA,45.9,1,,0.092,1,,10604,-88.12239598,43.90423327,1,0,460,1,1.45,5/7/2018,df1$Nitrate,0.006863795,-0.525,119.1,0.060289174,12.75
10604,7,1.45,123340,9/14/2021,2100527-53,,1,2021,CALUMET,NEW HOLSTEIN,17,20,E,33,NW,NW,NA,7.89,1,NA,1120,1,,301,1,,473,1,<,0.05,1,,165,1,NA,0.5,1,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,0.005,1,,73.18,1,,0.07,1,,0.013,1,,1.52,1,,71.62,1,,0.049,1,,35.8,1,<,0.004,1,NA,52.91,1,,0.148,1,,10604,-88.12239598,43.90423327,1,0,473,1,1.45,9/14/2021,df1$Nitrate,0.006863795,-0.525,119.1,0.060289174,12.75
10608,10,15.74,57984,8/16/2004,28204134,,258,2004,CALUMET,CHILTON,18,19,E,2,SW,NE,NA,7.8,1,NA,1097,1,,348,1,,512,1,,15.8,1,,74.5,1,NA,0.9,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10608,-88.19791139,44.05592992,1,0,512,1,15.74,8/16/2004,df1$Nitrate,0.418961725,0.05,65.82222222,0.07633274,-2.935714286
10608,10,15.74,60646,8/15/2005,28505041,,273,2005,CALUMET,CHILTON,18,19,E,2,SW,NE,NA,7.81,1,NA,950,1,,348,1,,496,1,,16,1,,62.5,1,NA,0.9,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10608,-88.19791139,44.05592992,1,0,496,1,15.74,8/15/2005,df1$Nitrate,0.418961725,0.05,65.82222222,0.07633274,-2.935714286
10608,10,15.74,64445,11/13/2006,51606005,,289,2006,CALUMET,CHILTON,18,19,E,2,SW,NE,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,13.6,1,,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10608,-88.19791139,44.05592992,1,1,1,1,15.74,11/13/2006,df1$Nitrate,0.418961725,0.05,65.82222222,0.07633274,-2.935714286
10608,10,15.74,68999,4/7/2008,5408063,,310,2008,CALUMET,CHILTON,18,19,E,2,SW,NE,NA,8.17,1,NA,1287,1,,312,1,,560,1,,13.3,1,,94.5,1,NA,1.2,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10608,-88.19791139,44.05592992,1,0,560,1,15.74,4/7/2008,df1$Nitrate,0.418961725,0.05,65.82222222,0.07633274,-2.935714286
10608,10,15.74,73072,6/29/2009,22109029,,329,2009,CALUMET,CHILTON,18,19,E,2,SW,NE,NA,7.73,1,NA,1256,1,,328,1,,504,1,,13.7,1,,82.8,1,NA,0.8,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10608,-88.19791139,44.05592992,1,0,504,1,15.74,6/29/2009,df1$Nitrate,0.418961725,0.05,65.82222222,0.07633274,-2.935714286
10608,10,15.74,99265,6/5/2017,17-249-58,AY018,435,2017,CALUMET,CHILTON,18,19,E,2,SW,NE,NA,8,1,NA,996,1,,297,1,,492,1,,22.1,1,,60,1,NA,0.8,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,0.004,1,,0.4,5,,0.238,1,,0.02,5,,0.3,1,,0.2,5,,0.001,1,,245.1,5,,0.021,1,NA,44.4,1,,1.615,1,,10608,-88.19791139,44.05592992,1,0,492,1,15.74,6/5/2017,df1$Nitrate,0.418961725,0.05,65.82222222,0.07633274,-2.935714286
10608,10,15.74,125585,12/12/2021,2100656-13,AY018,562,2021,CALUMET,CHILTON,18,19,E,2,SW,NE,NA,8.07,1,NA,1042,1,,340,1,,508,1,,17.1,1,,48.6,1,NA,0.9,1,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10608,-88.19791139,44.05592992,1,0,508,1,15.74,12/12/2021,df1$Nitrate,0.418961725,0.05,65.82222222,0.07633274,-2.935714286
10608,10,15.74,127520,6/6/2022,2200298-13,,573,2022,CALUMET,CHILTON,18,19,E,2,SW,NE,NA,7.79,1,NA,1126,1,,334,1,,506,1,,13.7,1,,57.1,1,NA,0.6,1,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10608,-88.19791139,44.05592992,1,0,506,1,15.74,6/6/2022,df1$Nitrate,0.418961725,0.05,65.82222222,0.07633274,-2.935714286
10608,10,15.74,134836,5/8/2023,2300244-FV,AY018,604,2023,CALUMET,CHILTON,18,19,E,2,SW,NE,NA,8.33,1,NA,1006,1,,329,1,,489,1,,15.9,1,,53.7,1,NA,1.1,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10608,-88.19791139,44.05592992,1,0,489,1,15.74,5/8/2023,df1$Nitrate,0.418961725,0.05,65.82222222,0.07633274,-2.935714286
10608,10,15.74,143976,5/6/2024,2400263-HE,AY 018,639,2024,CALUMET,CHILTON,18,19,E,2,SW,NE,NA,8.1,1,NA,1015,1,,324,1,,503,1,,16.2,1,,58.7,1,NA,0.9,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10608,-88.19791139,44.05592992,1,0,503,1,15.74,5/6/2024,df1$Nitrate,0.418961725,0.05,65.82222222,0.07633274,-2.935714286
10611,18,1.533333333,57887,8/16/2004,28204023,,258,2004,CALUMET,CHILTON,18,20,E,6,SW,NW,NA,7.66,1,NA,1371,1,,394,1,,572,1,,2.5,1,,169,1,NA,0.8,1,NA,1,1,NA,0,1,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10611,-88.16301057,44.05642202,1,0,572,1,1.533333333,8/16/2004,df1$Nitrate,0.014664168,-0.108333333,294.8235294,0.303096532,9.625
10611,18,1.533333333,60618,8/15/2005,28505010,,273,2005,CALUMET,CHILTON,18,20,E,6,SW,NW,NA,7.59,1,NA,868,1,,400,1,,504,1,,3.5,1,,62,1,NA,0.8,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10611,-88.16301057,44.05642202,1,0,504,1,1.533333333,8/15/2005,df1$Nitrate,0.014664168,-0.108333333,294.8235294,0.303096532,9.625
10611,18,1.533333333,64449,11/13/2006,51606009,,289,2006,CALUMET,CHILTON,18,20,E,6,SW,NW,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,1,1,,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10611,-88.16301057,44.05642202,1,1,1,1,1.533333333,11/13/2006,df1$Nitrate,0.014664168,-0.108333333,294.8235294,0.303096532,9.625
10611,18,1.533333333,66107,6/11/2007,21107006,,297,2007,CALUMET,CHILTON,18,20,E,6,SW,NW,NA,7.59,1,NA,1599,1,,392,1,,700,1,,1.1,1,,323,1,NA,0.8,1,NA,0,1,NA,NA,NA,<,0.05,1,,NA,NA,<,0.003,1,,6.4,5,,0.057,1,,0.025,5,,0.8,1,,9.7,5,,0.004,1,,460.3,5,,0.003,1,NA,113.8,1,,0.017,1,,10611,-88.16301057,44.05642202,1,0,700,1,1.533333333,6/11/2007,df1$Nitrate,0.014664168,-0.108333333,294.8235294,0.303096532,9.625
10611,18,1.533333333,68957,4/7/2008,5408014,,310,2008,CALUMET,CHILTON,18,20,E,6,SW,NW,NA,8.16,1,NA,1724,1,,392,1,,684,1,,0.7,1,,289,1,NA,1.4,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10611,-88.16301057,44.05642202,1,0,684,1,1.533333333,4/7/2008,df1$Nitrate,0.014664168,-0.108333333,294.8235294,0.303096532,9.625
10611,18,1.533333333,73060,6/29/2009,22109016,,329,2009,CALUMET,CHILTON,18,20,E,6,SW,NW,NA,7.74,1,NA,1220,1,,416,1,,576,1,,3.2,1,,110,1,NA,1,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10611,-88.16301057,44.05642202,1,0,576,1,1.533333333,6/29/2009,df1$Nitrate,0.014664168,-0.108333333,294.8235294,0.303096532,9.625
10611,18,1.533333333,79469,6/20/2011,243-11-52,,356,2011,CALUMET,CHILTON,18,20,E,6,SW,NW,NA,7.84,1,NA,1188,1,,408,1,,564,1,,3.9,1,,107,1,NA,0.8,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10611,-88.16301057,44.05642202,1,0,564,1,1.533333333,6/20/2011,df1$Nitrate,0.014664168,-0.108333333,294.8235294,0.303096532,9.625
10611,18,1.533333333,82769,6/25/2012,276-12-51,,371,2012,CALUMET,CHILTON,18,20,E,6,SW,NW,NA,7.52,1,NA,1467,1,,408,1,,648,1,,2.6,1,,206,1,NA,0.5,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10611,-88.16301057,44.05642202,1,0,648,1,1.533333333,6/25/2012,df1$Nitrate,0.014664168,-0.108333333,294.8235294,0.303096532,9.625
10611,18,1.533333333,85752,6/17/2013,253-13-69,,384,2013,CALUMET,CHILTON,18,20,E,6,SW,NW,NA,7.77,1,NA,1881,1,,392,1,,696,1,,1.1,1,,332,1,NA,0.8,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10611,-88.16301057,44.05642202,1,0,696,1,1.533333333,6/17/2013,df1$Nitrate,0.014664168,-0.108333333,294.8235294,0.303096532,9.625
10611,18,1.533333333,88884,6/9/2014,190-14-134,,396,2014,CALUMET,CHILTON,18,20,E,6,SW,NW,NA,7.71,1,NA,2170,1,,392,1,,776,1,,0.8,1,,553,1,NA,0.8,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10611,-88.16301057,44.05642202,1,0,776,1,1.533333333,6/9/2014,df1$Nitrate,0.014664168,-0.108333333,294.8235294,0.303096532,9.625
10611,18,1.533333333,92577,6/29/2015,15-231-6,,411,2015,CALUMET,CHILTON,18,20,E,6,SW,NW,NA,7.77,1,NA,2040,1,,376,1,,720,1,,2.6,1,,551,1,NA,0.8,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10611,-88.16301057,44.05642202,1,0,720,1,1.533333333,6/29/2015,df1$Nitrate,0.014664168,-0.108333333,294.8235294,0.303096532,9.625
10611,18,1.533333333,96315,6/27/2016,16-274-66,,426,2016,CALUMET,CHILTON,18,20,E,6,SW,NW,NA,8.23,1,NA,2030,1,,408,1,,794,1,,1.1,1,,413,1,NA,1.3,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10611,-88.16301057,44.05642202,1,0,794,1,1.533333333,6/27/2016,df1$Nitrate,0.014664168,-0.108333333,294.8235294,0.303096532,9.625
10611,18,1.533333333,99247,6/5/2017,17-249-40,,435,2017,CALUMET,CHILTON,18,20,E,6,SW,NW,NA,7.54,1,NA,2105,1,,409,1,,814,1,,1.2,1,,396,1,NA,0.6,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,0.009,1,,138.9,1,,0.376,1,,0.029,1,,2.5,1,,98.6,1,,0.009,1,,156,1,,0.002,1,NA,130.4,1,,0.222,1,,10611,-88.16301057,44.05642202,1,0,814,1,1.533333333,6/5/2017,df1$Nitrate,0.014664168,-0.108333333,294.8235294,0.303096532,9.625
10611,18,1.533333333,117631,9/21/2020,2000456-DO,,515,2020,CALUMET,CHILTON,18,20,E,6,SW,NW,NA,8.41,1,NA,1855,1,,412,1,,722,1,,0.4,1,,313,1,NA,1.5,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10611,-88.16301057,44.05642202,1,0,722,1,1.533333333,9/21/2020,df1$Nitrate,0.014664168,-0.108333333,294.8235294,0.303096532,9.625
10611,18,1.533333333,123788,9/13/2021,2100536-AC,,552,2021,CALUMET,CHILTON,18,20,E,6,SW,NW,NA,8.08,1,NA,1899,1,,422,1,,706,1,,0.4,1,,311,1,NA,1.1,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10611,-88.16301057,44.05642202,1,0,706,1,1.533333333,9/13/2021,df1$Nitrate,0.014664168,-0.108333333,294.8235294,0.303096532,9.625
10611,18,1.533333333,127360,5/9/2022,2200231-FD,,570,2022,CALUMET,CHILTON,18,20,E,6,SW,NW,NA,8,1,NA,1922,1,,439,1,,703,1,,0.5,1,,330,1,NA,1.1,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10611,-88.16301057,44.05642202,1,0,703,1,1.533333333,5/9/2022,df1$Nitrate,0.014664168,-0.108333333,294.8235294,0.303096532,9.625
10611,18,1.533333333,134732,5/8/2023,2300244-BN,,604,2023,CALUMET,CHILTON,18,20,E,6,SW,NW,NA,8.27,1,NA,1775,1,,430,1,,691,1,,0.5,1,,272,1,NA,1.3,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10611,-88.16301057,44.05642202,1,0,691,1,1.533333333,5/8/2023,df1$Nitrate,0.014664168,-0.108333333,294.8235294,0.303096532,9.625
10611,18,1.533333333,143863,5/6/2024,2400263-CT,,639,2024,CALUMET,CHILTON,18,20,E,6,SW,NW,NA,8.1,1,NA,1773,1,,421,1,,721,1,,0.5,1,,275,1,NA,1.2,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10611,-88.16301057,44.05642202,1,0,721,1,1.533333333,5/6/2024,df1$Nitrate,0.014664168,-0.108333333,294.8235294,0.303096532,9.625
10613,5,21,60614,8/14/2005,28505001,,273,2005,CALUMET,CHILTON,18,19,E,2,SW,NW,NA,7.52,1,NA,1056,1,,356,1,,576,1,,16.7,1,,68.5,1,NA,0.7,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10613,-88.19838908,44.05702397,1,0,576,1,21,8/14/2005,df1$Nitrate,0.027486336,1.5625,63.26,0.462432726,-5.3
10613,5,21,66154,6/11/2007,21107055,,297,2007,CALUMET,CHILTON,18,19,E,2,SW,NW,NA,7.7,1,NA,1042,1,,372,1,,564,1,,20.7,1,,73.7,1,NA,0.9,1,NA,0,1,NA,NA,NA,<,0.05,1,,NA,NA,<,0.003,1,,130.2,1,,0.212,1,<,0.002,1,,7,1,,58.4,1,<,0.001,1,,24.7,1,,0.004,1,NA,119.7,1,,0.556,1,,10613,-88.19838908,44.05702397,1,0,564,1,21,6/11/2007,df1$Nitrate,0.027486336,1.5625,63.26,0.462432726,-5.3
10613,5,21,68975,4/7/2008,5408032,,310,2008,CALUMET,CHILTON,18,19,E,2,SW,NW,NA,8.24,1,NA,1073,1,,360,1,,540,1,,20.8,1,,73.2,1,NA,1.4,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10613,-88.19838908,44.05702397,1,0,540,1,21,4/7/2008,df1$Nitrate,0.027486336,1.5625,63.26,0.462432726,-5.3
10613,5,21,123729,9/13/2021,2100536-42,,552,2021,CALUMET,CHILTON,18,19,E,2,SW,NW,NA,8.01,1,NA,1175,1,,354,1,,552,1,,23.2,1,,49.6,1,NA,0.9,1,NA,0,1,NA,NA,NA,,NA,NA,,0.11,3,<,0.005,2,,2.04,5,,0.088,2,<,0.005,5,,0.687,2,,0.816,5,<,0.001,2,,57.88,5,<,0.004,2,NA,37.87,2,,0.163,2,,10613,-88.19838908,44.05702397,1,0,552,1,21,9/13/2021,df1$Nitrate,0.027486336,1.5625,63.26,0.462432726,-5.3
